Experiments,BT_OD<--AC_OD,BT_OD<--BA_OD,BT_OD<--BC_OD,BT_OD<--BL_OD,BT_OD<--BT_OD,BT_OD<--BV_OD,BT_OD<--CC_OD,BT_OD<--DF_OD,BT_OD<--delarc_OD,BT_OD<--pH,AC_OD,BA_OD,BC_OD,BL_OD,BT_OD,BV_OD,CC_OD,DF_OD,wt_OD,delarc_OD,parc-_OD,parc+_OD,pH
BC_pH7_2,-0.04501372904192817,-0.029018149992005658,-0.012936541685105664,-0.0355424763529521,-0.1392936767159921,-0.004474543752351208,-0.0056564222903841225,0.06318451698464543,0.026224125179907548,0.06776468520579129,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4811025384560845
BC_pH8_0,-0.04600617435133164,-0.030959190953239468,-0.007068864647299053,-0.04322395680452009,-0.13028503650839884,-0.008192368812818568,-0.004758498249980418,0.06632154046699566,0.028293814420214166,0.06111652344283039,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6161936979692529
BC_pH8_1,-0.05730872701934497,-0.015276869886109361,-0.006198231515920033,-0.04259815409334134,-0.12067634267003641,-0.0008932044255830677,-0.006755696571958453,0.06158662961674451,0.02129508936332296,0.05206329526217735,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6417698578516113
BC_pH8_2,-0.05290115503918217,-0.019222556012277698,-0.006363798176626795,-0.040968357900198066,-0.12106100853370587,0.00459890783217776,-0.0015079860996616917,0.05515733238309623,0.018120076000568985,0.04938633331705047,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6440713470669853
BC_pH9_0,-0.05578054720657351,-0.013056586173808447,-0.00667517236393431,-0.03230269858613611,-0.12333482988927837,-0.0034947660794157676,-0.0080486531863394,0.04517828446225789,0.022312865394127107,0.06043989026817776,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7292859280132171
BC_pH9_1,-0.06729135488787583,-0.01423707450962747,-0.006838138124136173,-0.04037190314847977,-0.11493853439010036,-0.0007994036485805471,-0.003673266571258072,0.05773847213804561,0.0213171987073577,0.05433179198075897,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7412574926289346
BC_pH9_2,-0.08195483174053544,-0.02495301511928277,-0.006352510385053315,-0.0455931031687752,-0.10336584719626804,0.0011594027347619777,-0.0003443771430655664,0.05801922498230377,0.030648560525201582,0.05797428411391119,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.747526246417331
BL_pH4_0,-0.022371762182725515,-0.02290473272861994,0.004957257025753675,0.010378064571515376,-0.08095033427821877,0.0017080414216236587,0.001234881329633618,0.03792621790046764,0.013086684690788388,-0.05782653035110106,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016139570379183382
BL_pH4_1,-0.02337922613622378,-0.021263034041242107,0.0072890400789354225,0.00827035608660916,-0.06284815983522846,-0.0039040408328013592,0.003831084224435946,0.022994068335012902,0.021805153679831518,-0.06755745383951328,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004845233155374915
BL_pH4_2,-0.021885465570604026,-0.016239875770862337,0.004449021340064382,0.009898246162692493,-0.07149908114224673,-0.0009106460047642837,0.002150260423431579,0.029872794524240114,0.01489226256294743,-0.06548972880508265,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001874459798070219
BL_pH5_0,-0.03767166154297149,-0.02166229203100438,0.00650971266967447,0.010336669845020643,-0.08220719946183912,-0.0017075632378944889,0.0011066575716857025,0.04581441288085087,0.021716682501542184,-0.05699763147524841,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05114127579932972
BL_pH5_1,-0.029123794727999225,-0.018833564213760524,0.007282183497496275,0.0101356423297978,-0.07287730463982924,0.0018036649493581563,0.0011647761050287788,0.03382006905244097,0.01911639046045425,-0.06725027549485474,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02446646428818786
BL_pH5_2,-0.03355032587909828,-0.014709113680393156,0.008080570258443123,0.011337759711010302,-0.06641780817557288,0.0004238033804880521,0.0015166796598097537,0.023585202163490263,0.011676338703331091,-0.056705318859009,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039343210450552515
BL_pH6_0,-0.018128554456786294,-0.04570809302588358,0.01071079540309375,0.015548319325417934,-0.14733880995610815,0.0035159184779647874,0.006245083026992883,0.03615742515489134,0.028429589233887585,-0.00419388582970461,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16172687662413934
BL_pH6_1,-0.03575938674661776,-0.023587841876256076,0.004449457296615709,0.015150424888681464,-0.17858446925959512,-0.0013392649943251955,-0.002777185103977506,0.05950415379084324,0.032138182892990495,0.016043716241484107,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20214567479932488
BL_pH6_2,-0.032648965201300124,-0.020822987479117257,0.01087013462031989,0.014931785722222665,-0.17198271656570877,0.00020179789310888118,-0.0035730961374128645,0.04576129852470173,0.029276998508721598,0.013223537141052281,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19208393008372077
BL_pH7_0,-0.04395632654590451,-0.02187803426069086,0.0050126132788136605,0.017484431659559842,-0.2412546795521579,0.000926020848564802,0.0019346700454859619,0.0671289234559821,0.039731471066403644,0.06010869772375924,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4761566893788473
BL_pH7_1,-0.0628807372022825,-0.01595658341260708,0.0030591151260001494,0.01677507031870925,-0.21034475918899737,-0.006918412180738927,0.0006561567917790084,0.05639178871501077,0.035201748744382165,0.06925440000856052,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48226683949395216
BL_pH7_2,-0.06020784245581244,-0.007227780077322993,0.005500579825400011,0.016022824446630227,-0.22813736774837184,0.00019898633634590738,0.0014916868819652683,0.06250127108443691,0.028581056889632476,0.06651437214818662,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4811025384560845
BL_pH8_0,-0.062474069549378154,-0.019903411213106115,0.005023789489641785,0.020970195509979254,-0.20087627013153192,-2.8820625182403332e-05,-0.00429599057721055,0.055163384882895204,0.02545649793525429,0.0662024813764931,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6161936979692529
BL_pH8_1,-0.06025580148192364,-0.020910046856000054,0.007942671381423008,0.019916387406461268,-0.22257315737073832,-0.0038830899248790485,-0.007586498451216713,0.06829318668733796,0.02922382750224484,0.07507030803062346,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6417698578516113
BL_pH8_2,-0.0676854212505176,-0.01806121344819827,0.0034399155049544307,0.017736692865095712,-0.21561307264451432,-2.2655355582096576e-05,-0.0035237119699139986,0.060052879864309475,0.033008104541298496,0.07590626888766724,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6440713470669853
BL_pH9_0,-0.06513335895157701,-0.013754565927159526,0.004257669288503089,0.022583992402676657,-0.20622548223513626,-0.004372529507331226,-0.010891360373884117,0.05762221738756835,0.037201383514734704,0.06394982208376344,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7292859280132171
BL_pH9_1,-0.06277360665773891,-0.0003688600643173496,0.004757259364604304,0.019288226468488576,-0.2208949082049177,-0.0059025641899231995,-0.009712025460017764,0.06506777736358345,0.02671466568120472,0.0690618229361818,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7412574926289346
BL_pH9_2,-0.0710047531225111,-0.008404915222655174,-0.0022348006899752036,0.017983974258455902,-0.19628119350370501,-0.00749552924105007,-0.0066028418837358145,0.06773983113670157,0.02843082148541251,0.06310719380924558,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.747526246417331
BT_pH4_0,-0.03990582264170213,-0.018568412119360722,0.008427207946331932,-0.02939400227133023,0.09711621208440349,0.004244323115107482,-0.006022108994910255,0.04270439911795698,0.025537862931175725,-0.1989018737858808,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016139570379183382
BT_pH4_1,-0.05139390743762739,-0.023729721204094268,0.011442765442897448,-0.03610511072222952,0.0939038890146691,0.0036744078819680444,0.0012204194805868305,0.045783276538891006,0.02462118451969455,-0.1841794157690247,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004845233155374915
BT_pH4_2,-0.05086776693007381,-0.01988557385321221,0.0062690917791231844,-0.03151831642825804,0.09835548123020842,-0.0005382775173158108,0.0014289558794268447,0.05275233677730127,0.03215811638930893,-0.20291625974801086,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001874459798070219
BT_pH5_0,-0.04663722515794568,-0.016878600889897864,0.010038952575389138,-0.04181272647242345,0.09710908688280896,0.00105039119679967,-0.0019623918084265765,0.04900989157633612,0.030769369965014247,-0.19072070654177956,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05114127579932972
BT_pH5_1,-0.053700743712403846,-0.02814705716162596,0.009678909953116719,-0.04327594972418053,0.0943987768981606,0.004249115524732551,-0.004512153015998392,0.06326315714694233,0.027454416764414177,-0.1998566169283636,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02446646428818786
BT_pH5_2,-0.04399394828684467,-0.024035055477010164,0.008954040921374183,-0.03830494751627354,0.09367044620620817,0.0023604457888185327,9.289806243032087e-05,0.04299912797853998,0.02830594526563326,-0.19075849093982705,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039343210450552515
BT_pH6_0,-0.07209107127870718,-0.0364815551880747,0.036127945145632584,-0.05605398897122105,0.22781864298872004,0.03359869680630611,0.021688396273909703,0.09099963599370549,0.048605013000576396,0.028082343419082466,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16172687662413934
BT_pH6_1,-0.06691793773768713,-0.021252632555956753,0.02823044740190001,-0.08163737024322312,0.2612773848138749,0.03420425398255011,0.009728406896693232,0.09642448208234071,0.05261565620606036,0.1082284033563717,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20214567479932488
BT_pH6_2,-0.06166406216565521,-0.03267385624713548,0.030691891621150404,-0.05524778752871182,0.2660395230640373,0.028158815077141578,0.015903083999924687,0.10101537569608214,0.054496257621187566,0.07671558686754784,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19208393008372077
BT_pH7_0,-0.1457424757305695,0.04240709753869019,0.028809865858284354,-0.09482385923478592,0.29162503995041805,0.011702400966871373,-0.01760613936910649,0.11190855049082765,0.07585068413603077,0.2007977566005581,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4761566893788473
BT_pH7_1,-0.13086948416965163,0.023461800028731966,0.030632866061009133,-0.09476638752744412,0.2874847934216908,0.01774069384793225,-0.022651433461021803,0.1225900827585112,0.07584923359180759,0.19433815628674858,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48226683949395216
BT_pH7_2,-0.13294798652560488,0.02435405964173539,0.024222273752295784,-0.09008849802750933,0.28966431774846874,0.018179112543635394,-0.01824356052113454,0.12306452582914221,0.06465442130342126,0.20118107141501715,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4811025384560845
BT_pH8_0,-0.1697217668194081,0.012304473641814412,0.018807708440429494,-0.10728754798173096,0.24848946654926174,0.0077181977383873335,-0.028804363032762455,0.11545226621259325,0.06915865199033011,0.16112991124675013,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6161936979692529
BT_pH8_1,-0.16796466999606266,0.0083944440934726,0.021306840421267504,-0.11660955808044449,0.2395980997424087,0.009416708903913587,-0.019289330088169025,0.1144522156400363,0.06480724534019824,0.1467148260899779,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6417698578516113
BT_pH8_2,-0.1598909585568649,0.013157426639783963,0.017918103832306093,-0.11056963742487946,0.23786424979689,0.011243066165150825,-0.030375463577068388,0.1191382901249049,0.06769294111017624,0.13257340001124565,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6440713470669853
BT_pH9_0,-0.1874027530897571,0.004171188451835644,0.025186834861726858,-0.1103919595953725,0.21908191198442606,0.0031397229702333418,-0.030696046595745118,0.12535121207631636,0.05579255499654327,0.11335513729986774,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7292859280132171
BT_pH9_1,-0.19337621152137774,-0.0034249622143966985,0.023444841723767634,-0.10402528870466121,0.214430781091442,0.00956260336502253,-0.02957706413090067,0.11869765049474232,0.06461882422556695,0.10546402375294786,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7412574926289346
BT_pH9_2,-0.1804200447358839,0.014027608141667492,0.016331958493987178,-0.10812136652272035,0.21313423868471187,-0.0033531442456676257,-0.028756094703086377,0.125726795234191,0.053541793199256046,0.09753872717568735,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.747526246417331
BV_pH4_0,-0.02728860116583983,-0.01721714581686841,0.003537219760170127,-0.018766826371581332,-0.06332988668435618,-0.0024957749944018283,-0.0008942171971759086,0.037656925929224365,0.012823169632288422,-0.03878707581523644,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016139570379183382
BV_pH4_1,-0.029943887770742823,-0.011260580539946323,0.0015155821832139856,-0.013938793886007493,-0.056048130341603046,-0.003327699957982354,-0.0029749045531143963,0.03478252152385918,0.017611572238333203,-0.051177891202109006,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004845233155374915
BV_pH4_2,-0.019947985939924483,-0.024045057756745293,0.005106068602560656,-0.018420350427293904,-0.05133272609713933,-0.003119718736523519,-0.00023063554752455998,0.035026956256479023,0.01787743585184216,-0.05567619858674057,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001874459798070219
BV_pH5_0,-0.0368236908648649,-0.016854327038416394,0.0059995530938486705,-0.004553902633893101,-0.06566787155911973,-0.0028065443447912526,-0.003649188825941604,0.0377441406958615,0.018402615320747315,-0.04655299612361453,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05114127579932972
BV_pH5_1,-0.027316372403672528,-0.017345996165000228,0.0015472203181327699,-0.021244374235039176,-0.0702972080141468,-0.0033310821202948045,-0.003234207264512128,0.041474463001865414,0.024796071502420566,-0.03981072728643598,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02446646428818786
BV_pH5_2,-0.03017042680643499,-0.020218994542956354,0.002191788094199222,-0.01524933608694245,-0.048510530103079,-0.0023535564015416998,0.0009376987924232423,0.038418832846471795,0.008634739683779038,-0.048442428070322986,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039343210450552515
BV_pH6_0,-0.047112851770513726,-0.028319304249370878,0.0019248960223858765,-0.033073267493316016,-0.07543867712253301,-0.008232480336142626,-0.0019939132723147458,0.059934286462831436,0.014956260649487378,0.002592838684339887,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16172687662413934
BV_pH6_1,-0.04045929172359732,-0.03312733712808593,0.008078735322367565,-0.023658278102014693,-0.10588080093750483,-0.007851242545749187,0.0062561237577186965,0.04828262629027923,0.02490610471359738,0.008691145898571806,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20214567479932488
BV_pH6_2,-0.033726536374053234,-0.0250146109390113,0.00839650583089046,-0.03335775477143571,-0.09571005882938274,-0.00994560637349344,-0.0024888325168791682,0.0464065717679003,0.01646856079566414,0.014209547488261831,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19208393008372077
BV_pH7_0,-0.055908853689046634,-0.011109899735564121,0.0028522666333162267,-0.02927984496355867,-0.14661452371667588,-0.007635917307242106,-0.00849967874870028,0.06933222648424461,0.018338829731244757,0.05376318293319933,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4761566893788473
BV_pH7_1,-0.05580162030077822,-0.02788325354578379,-0.002941273269446,-0.030070922877032145,-0.15223555066177377,-0.007230439322555195,-0.003617267230849552,0.06995919525684059,0.03067173575415559,0.06438718383281451,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48226683949395216
BV_pH7_2,-0.050593982997309904,-0.012472143766632224,0.002823417267114248,-0.040514689818348576,-0.12606927570927406,-0.00804583530670599,-0.00512672669213751,0.058853550830694,0.01839023429657454,0.04799323929959665,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4811025384560845
BV_pH8_0,-0.05542928697784307,-0.016364460979871775,0.002568435424574369,-0.03433549494786269,-0.11853014769882936,-0.0049491322214674695,-0.0009563866808362635,0.04285649657674619,0.021918076568323636,0.04845968674260961,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6161936979692529
BV_pH8_1,-0.06398730180469221,-0.012332344351579318,0.007149315810883823,-0.04460035191302229,-0.14703260362937887,-0.004743378038477639,-0.0042421840082692034,0.06665294299954953,0.027370736159627203,0.06100295532697245,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6417698578516113
BV_pH8_2,-0.045711561676681695,-0.020565440442170138,0.00993203260065259,-0.036890103673643385,-0.12483013562878353,-0.004766882729271183,-0.005628445572422251,0.04720456957472893,0.019455793487798904,0.04703795987181365,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6440713470669853
BV_pH9_0,-0.05363912811462323,-0.022309095581345587,0.005296140683247993,-0.04835935187242602,-0.13081741047739662,-0.0054367001212971364,0.0007222766684287288,0.05486875272963358,0.029808528441935784,0.05510377538916858,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7292859280132171
BV_pH9_1,-0.07516871791393698,-0.018533959365247387,0.009792387248016898,-0.0395287353956424,-0.10943051447403497,-0.005523765701395661,-0.0072839288142226314,0.061965321823954575,0.025930920329106887,0.04301877962344367,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7412574926289346
BV_pH9_2,-0.08227342629926686,-0.014248409227508571,0.0046882362481530625,-0.032103402702056846,-0.11346648917857394,-0.005412199995682939,-0.010864530047401788,0.0629415643490527,0.02861389776489333,0.0473625453836892,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.747526246417331
CC_pH4_0,-0.02453103394490545,-0.022011212523135808,0.004077657055028757,-0.015045402749725012,-0.04555227556589829,-0.006502765277400614,0.0009892344231838771,0.03289305912695178,0.013456597762668264,-0.05253607058695153,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0032572508755295392
CC_pH4_1,-0.02591508110094329,-0.018597108006031947,0.005834070556473148,-0.016610750745091097,-0.06617041680354463,0.0013334183443499657,0.0011541068270478562,0.041718612597323956,0.018123718041359732,-0.05563278199112771,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.004437627208196163
CC_pH4_2,-0.018236489845439796,-0.021921390597101142,0.006591392804099169,-0.020049907290984107,-0.0571186451063208,-0.000991291216696086,0.001154106827047856,0.03884466614938625,0.01592477274410751,-0.05895942674828289,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0011803763326671925
CC_pH5_0,-0.023322290871494806,-0.02578334229309922,0.006176101611319769,-0.01533632801602716,-0.06690331458599996,-0.0019935835970808654,0.0007306632808531092,0.03338521255585163,0.012771713893617623,-0.034487044258124155,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08114687964645667
CC_pH5_1,-0.029175732905531056,-0.027606506114218218,0.00498270374743025,-0.02139294963127569,-0.07483433340008006,-0.00479275429520108,0.0004069566605207694,0.04605740668495064,0.02422733253920856,-0.03263433556598814,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11230826956373989
CC_pH5_2,-0.024864137230400474,-0.03061436383357353,0.004043586704394092,-0.01977412522487018,-0.07780912455778732,0.00030173297161641165,-0.00018404692856838,0.051876253653925085,0.02465630174654981,-0.0423942898924503,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09911694942295314
CC_pH6_0,-0.042977852255267936,-0.02619015515012586,0.013154216524942412,-0.03459626031695338,-0.1479127239227376,-0.0038744342047721154,0.005019368534988682,0.06255843649942268,0.021825897976675113,0.038231294033643996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2884225051673924
CC_pH6_1,-0.04861011238728204,-0.01808069785328015,0.01036967690507679,-0.0330881135052313,-0.1543829289030122,0.0011334214667263248,0.004105517498986874,0.06712801131298363,0.02220108128152788,0.03446193190332017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29127362738877827
CC_pH6_2,-0.03417993133685186,-0.028298937855490845,0.013927326719479069,-0.03127772942124663,-0.14233838022038664,-0.006975799675463983,0.004179831015189056,0.04977790803466317,0.02322554270412935,0.03719795775579532,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2957269459022493
CC_pH7_0,-0.04788922525739864,-0.024004337213650025,0.00953445330383661,-0.042201590341232394,-0.1642979345602267,0.0002674090785338834,0.0036560153876147835,0.06138615446003234,0.02607373171000053,0.06271311092554877,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5922068579302491
CC_pH7_1,-0.0647374091985757,-0.0158202201038923,0.01405379836933444,-0.046722303442454524,-0.1533729040983093,-0.004259651719349558,0.0037924407373951807,0.06985624131787083,0.021694869022087563,0.060752926835709306,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5480973412378645
CC_pH7_2,-0.0462223699753699,-0.02173117098378261,0.009084317797147062,-0.03727533842274999,-0.1706621119035813,0.006643463490409372,0.003925836711879008,0.0647802019119263,0.021808501569473226,0.05488645752446484,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5469120935714209
CC_pH8_0,-0.05789225120583305,-0.011212157290023951,0.005608457677147313,-0.03551630154818944,-0.15649429246236612,0.00098949854707588,0.006795927076398035,0.05083171831140214,0.021248804078761323,0.06087838453544384,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8455353071301549
CC_pH8_1,-0.06801402792982433,-0.008234338693968628,0.0036673177768597786,-0.040380210767540586,-0.13417260813202866,-0.004867411528956955,0.007361661920971843,0.0694747606243776,0.016429622342567084,0.043973021854686996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8378107178569503
CC_pH8_2,-0.05379775132072846,-0.012268458951021665,0.0036979959621701586,-0.02681645808660466,-0.16449063211962905,-0.003978932265030303,0.0035304070733811533,0.054265910023418455,0.026978140053865708,0.05811756734999464,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8442380625189879
CC_pH9_0,-0.043652360647025955,-0.019413539142266893,0.00414154390885454,-0.0328630968750171,-0.14752772617700471,-0.002448702562276438,0.005374964125373441,0.057137959423353514,0.028927543294494568,0.03556120199232322,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.003926186226973
CC_pH9_1,-0.07694773841568307,-0.022813210463880195,0.009317189745766966,-0.034295826185211216,-0.1352721605968216,0.0002250697844378302,0.007146403524700714,0.07898072420862383,0.027548902800873572,0.03134843306433733,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9964236708955914
CC_pH9_2,-0.05827136734783972,-0.006821268363855783,0.006962896310521858,-0.03356911770513524,-0.11939610578220985,0.0002676709328332678,0.0059689596862248775,0.047188671805045525,0.012080889198240704,0.030826558985990352,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9996501428774356
DF_pH4_0,-0.01861535660092436,-0.0159074108351184,0.008073680781678338,-0.016066489320491317,-0.03225229575865619,0.0021066525870043298,0.002774182066483341,-0.005797046445229132,0.00954281094322062,-0.04862094056995018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0016139570379183382
DF_pH4_1,-0.018005213555474967,-0.0157825595314574,0.006092880455898527,-0.021524218928230844,-0.036815084548991,0.004395613752953382,0.0027394619369474444,-0.006956455734274959,0.00753123543265721,-0.036437871490564676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004845233155374915
DF_pH4_2,-0.025365132411496467,-0.01174686596688369,0.007361227623389468,-0.010926975693918114,-0.041690471128196176,0.001690183408841814,0.001587881671426736,-0.005797046445229132,0.008521041527147525,-0.038396054849474004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001874459798070219
DF_pH5_0,-0.02256261329551268,-0.023379621598869565,0.006789783409837147,-0.018456732700781332,-0.04057225624301836,0.004143888633698223,0.007761904700537737,-0.00625546789849582,0.009759807779413205,-0.03199090507185167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05114127579932972
DF_pH5_1,-0.027503632406663626,-0.013404838244795153,0.006148058823917225,-0.02043969936547396,-0.03945884252250519,0.004434486314775827,0.002193145126954693,-0.0059448172605555995,0.00999184153407164,-0.030777916196814702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02446646428818786
