Treatments,Time,CC_OD,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30,sample_31,sample_32,sample_33,sample_34,sample_35,sample_36,sample_37,sample_38,sample_39,sample_40,sample_41,sample_42,sample_43,sample_44,sample_45,sample_46,sample_47,sample_48,sample_49,sample_50,sample_51,sample_52,sample_53,sample_54,sample_55,sample_56,sample_57,sample_58,sample_59,sample_60,sample_61,sample_62,sample_63,sample_64,sample_65,sample_66,sample_67,sample_68,sample_69,sample_70,sample_71,sample_72,sample_73,sample_74,sample_75,sample_76,sample_77,sample_78,sample_79,sample_80,sample_81,sample_82,sample_83,sample_84,sample_85,sample_86,sample_87,sample_88,sample_89,sample_90,sample_91,sample_92,sample_93,sample_94,sample_95,sample_96,sample_97,sample_98,sample_99,sample_100
CC_5,12,0.08117233333333333,0.31719127,0.49873847,0.27503553,0.50679904,0.51861006,0.46394745,0.21135135,0.29427665,0.18704215,0.1286336,0.31120154,0.69866884,0.24890524,0.384001,0.28089812,0.35246155,0.41544604,0.23897058,0.4354871,0.46016273,0.48889524,0.27775738,0.33173984,0.23745511,0.34892544,0.1310413,0.18714511,0.13770743,0.3418936,0.4860635,0.37874258,0.20416856,0.27048367,0.46707013,0.45408973,0.48582268,0.4671044,0.3015642,0.3819925,0.28869873,0.1944138,0.33569258,0.7529608,0.4176563,0.2525793,0.52088565,0.34003863,0.10294838,0.22694911,0.6047338,0.41288298,0.4822454,0.712245,0.13314615,0.33649975,0.29062656,0.41875914,0.671221,0.39218038,0.43243524,0.22495529,0.12400048,0.59080374,0.43959972,0.14305905,0.22420771,0.33933058,0.23901834,0.2637405,0.53855705,0.35958892,0.25416327,0.21237318,0.37852883,0.2943616,0.14694917,0.3031529,0.34679475,0.32094228,0.3513075,0.3882263,0.35001597,0.5730263,0.42791852,0.14898597,0.43168357,0.3739708,0.29752994,0.27246052,0.4409971,0.28560427,0.44479743,0.28212324,0.14107315,0.11457238,0.14456968,0.45974487,0.1343655,0.3280192,0.39983842
CC_5,24,0.205659,0.9764149,1.0642234,0.9653993,1.0156608,1.1033522,0.9931775,0.93616045,0.90090513,0.815685,0.67199916,0.953342,0.9015764,0.8532506,0.91282433,0.97013754,0.91754234,0.95943207,0.97544414,0.9960757,1.0130899,0.94560623,0.95979506,0.9462031,0.8606316,0.9643575,0.6512768,0.7983134,0.69362557,0.9008594,0.9575099,0.99657243,0.8622144,0.9709629,0.8674183,1.0667164,1.1329193,0.95469457,0.96015,0.9479092,0.96079487,0.7800197,0.8887983,1.1363962,0.9702599,0.8681776,0.97601813,1.0322596,0.5885437,0.8652422,1.0502417,1.0180157,1.0351268,1.058604,0.66978645,0.9377521,0.98819774,1.00671,0.9737894,0.93259305,0.993789,0.8041764,0.65209395,1.1826124,0.87610155,0.71644187,0.8628909,0.95973945,0.84353155,0.8794849,0.9965009,1.0477673,0.87015766,0.8893903,0.87522966,0.87889,0.7436407,0.96700436,0.96851474,0.9729068,0.9443061,0.959827,0.8957943,1.0586299,1.0110906,0.7390986,0.94831276,0.9887523,0.9217221,0.9706102,0.96871215,0.90761966,0.9709657,0.9167211,0.7326605,0.61400604,0.7468716,1.0279477,0.6655697,0.963848,1.0002565
CC_6,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
CC_6,3,0.133956,0.029191377,0.024476865,0.030685477,0.036766563,0.025130644,0.032344446,0.044655774,0.04432608,0.03501823,0.03546723,0.033639874,0.025874486,0.03923889,0.032762498,0.05105185,0.02797476,0.046216432,0.025360309,0.031335726,0.009239432,0.032159716,0.030962678,0.03293916,0.033295583,0.031877663,0.025066173,0.0333765,0.03620846,0.03370059,0.026603652,0.035406947,0.03493639,0.030423757,0.029137427,0.0360745,0.025612969,0.029458797,0.024385097,0.029168231,0.0323824,0.025994087,0.02704942,0.027250249,0.030461904,0.02771176,0.035387322,0.026870025,0.017778514,0.032247324,0.035893925,0.025113026,0.037182007,0.03626718,0.047258824,0.036007207,0.0337241,0.03958379,0.034838032,0.03985236,0.021360649,0.0293294,0.035369415,0.038502976,0.028608449,0.029622143,0.031409156,0.03374522,0.030218445,0.030119095,0.035727702,0.031598337,0.036083307,0.03733995,0.030317899,0.031898797,0.041599143,0.027978076,0.024371568,0.03462696,0.035147134,0.035104763,0.025085034,0.03036436,0.038095947,0.038279705,0.032952342,0.026809847,0.032817118,0.032970887,0.03793175,0.04309067,0.033649154,0.02853193,0.020341696,0.03781157,0.03563487,0.0265243,0.023418216,0.024220252,0.032329395
CC_6,6,0.21901366666666666,0.06798701,0.053470187,0.06675204,0.09237793,0.050514586,0.08148002,0.132655,0.11501893,0.083792575,0.08937446,0.091103025,0.057838827,0.110215075,0.07936546,0.15116888,0.06435922,0.13468628,0.051475156,0.07522541,0.008533196,0.073164545,0.07184738,0.0896345,0.08928847,0.08259456,0.053722013,0.084950924,0.093989395,0.08787728,0.057083923,0.09830039,0.094044864,0.07614023,0.06496419,0.09331573,0.05850148,0.0698383,0.05198037,0.070853144,0.08673595,0.05733732,0.06437581,0.06037307,0.06972537,0.060754754,0.09117237,0.060990952,0.030557916,0.07864243,0.087134324,0.051159307,0.10377197,0.08802834,0.14537004,0.081879094,0.08608829,0.10366843,0.08919799,0.10894145,0.04319958,0.066908225,0.09341445,0.09638501,0.06513449,0.07262848,0.077024594,0.0823969,0.07397011,0.0711858,0.08861021,0.07841974,0.09264245,0.08793154,0.07222016,0.07846106,0.10746985,0.061871506,0.053818893,0.08992202,0.09546802,0.084738724,0.05586468,0.07378669,0.110291556,0.098759905,0.077044494,0.06342589,0.07913857,0.084497906,0.10658334,0.1212024,0.086449064,0.06881032,0.038471345,0.110305555,0.08908541,0.058540624,0.049565844,0.052197117,0.07635051
CC_6,9,0.5024873333333334,0.11240597,0.09611114,0.09632416,0.14000604,0.076014146,0.13809885,0.21300067,0.16099139,0.12396445,0.1396423,0.16739851,0.10148427,0.1831999,0.12536843,0.22113,0.10891052,0.20631759,0.07800574,0.12192372,0.007877916,0.107987694,0.11198986,0.1706029,0.16314387,0.14923474,0.090250626,0.14189488,0.15021862,0.15103619,0.090387136,0.17786008,0.16396545,0.13639186,0.10061489,0.1488981,0.108810484,0.11782754,0.08925675,0.12621623,0.16363378,0.09753166,0.12130132,0.09842109,0.108054325,0.09584923,0.14703676,0.105357796,0.04980591,0.12715407,0.12893607,0.07863321,0.17978202,0.12935679,0.2329848,0.11284842,0.14302829,0.15666768,0.1445333,0.17245528,0.07925822,0.1065917,0.15619946,0.14106503,0.105868265,0.12926053,0.12874642,0.12844507,0.12832192,0.11688266,0.134943,0.13282855,0.146328,0.12300309,0.11930758,0.12980911,0.15511066,0.09807305,0.09966716,0.14955454,0.16784649,0.12645282,0.10123259,0.12575501,0.1974876,0.15012285,0.115619175,0.119457185,0.1240585,0.14440946,0.18293153,0.18734428,0.14535227,0.12418436,0.06478042,0.20167786,0.13728006,0.097487055,0.08834772,0.09244592,0.11775057
CC_6,12,1.0032953333333332,0.13950731,0.13704588,0.10892882,0.15837021,0.091324635,0.16997546,0.24093369,0.17340147,0.13952793,0.16110231,0.21556656,0.13764368,0.21448167,0.14741011,0.23897243,0.13922149,0.22834364,0.094009094,0.146853,0.0072703785,0.12276564,0.13201189,0.22719173,0.20987612,0.19292365,0.118865766,0.17180352,0.1747395,0.18576585,0.11126173,0.22339036,0.20177712,0.17774111,0.119515166,0.17316286,0.15761657,0.148057,0.12138077,0.16603635,0.21766187,0.12826258,0.17346673,0.123093806,0.12731473,0.11651645,0.17251295,0.13885364,0.07530951,0.15202148,0.1447014,0.09600091,0.2173691,0.14454848,0.2615378,0.12285866,0.17223617,0.17540541,0.17048323,0.19683383,0.1260932,0.12878601,0.18698007,0.1563336,0.13045397,0.16903557,0.15811636,0.14917575,0.16345808,0.14325051,0.1535698,0.1643506,0.16929,0.1342734,0.14660293,0.15779378,0.16970266,0.11935194,0.1475097,0.17923287,0.20734331,0.1428608,0.14392132,0.15789019,0.24207708,0.16917562,0.13211201,0.1714843,0.14520097,0.17789342,0.21912861,0.20962368,0.17639181,0.16650821,0.09410593,0.25076443,0.15718286,0.12501411,0.12759829,0.13032259,0.13692093
CC_6,24,3.7483586666666664,0.15521973,0.1827371,0.11418712,0.1646195,0.10135219,0.18573892,0.24864236,0.17636362,0.14503276,0.16914381,0.24063691,0.1694061,0.22532353,0.15696134,0.24273756,0.15937337,0.23386921,0.10445145,0.15902254,0.0052578943,0.12870377,0.14137901,0.25981158,0.23448783,0.2176289,0.14339313,0.1854548,0.18391138,0.20202306,0.12477562,0.24436028,0.21870415,0.20320114,0.12927854,0.18227234,0.20963651,0.16591123,0.1529893,0.19272397,0.24949732,0.15294397,0.22201118,0.13920157,0.13650003,0.12870513,0.18252112,0.16448578,0.16576214,0.16350405,0.15007927,0.107958294,0.2323332,0.14960329,0.26881757,0.1259187,0.1852211,0.18111655,0.18101172,0.20462099,0.23144755,0.14069963,0.19969928,0.16097535,0.14484343,0.19471705,0.1731308,0.15755993,0.18415657,0.15743193,0.16023062,0.1806321,0.17779009,0.13762784,0.1612504,0.17146026,0.17362778,0.13177356,0.20744176,0.19185382,0.2250431,0.1487157,0.18895334,0.17604633,0.25984544,0.17531216,0.13865647,0.22116847,0.15423088,0.19407614,0.23290183,0.21582253,0.19049248,0.19723463,0.14764786,0.27111906,0.16444625,0.14502983,0.17745289,0.1721214,0.14510772
CC_7,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
CC_7,3,0.14619800000000002,0.024654023,0.019261818,0.025938416,0.020407561,0.023503132,0.019654507,0.02765796,0.019604575,0.025063997,0.023790186,0.02470324,0.030090453,0.020543529,0.016865678,0.027941525,0.025136827,0.028419983,0.029329443,0.025388863,0.025283337,0.027573278,0.029693088,0.027384585,0.01842466,0.028845957,0.023871249,0.024561262,0.027357649,0.024841981,0.033831246,0.024872525,0.023150291,0.02412578,0.027614277,0.020225804,0.023835376,0.025208073,0.026513802,0.020737346,0.019883871,0.02006253,0.036877505,0.020681992,0.029760003,0.026860142,0.028992869,0.022859775,0.026277132,0.027688935,0.025351012,0.025614407,0.024479542,0.01898275,0.026940946,0.021883728,0.032762557,0.03354308,0.025709603,0.020528665,0.023041459,0.02820579,0.017524397,0.0263045,0.029133927,0.025332544,0.02820536,0.026957765,0.024271952,0.025028378,0.027430832,0.028290795,0.021148622,0.03333927,0.030188326,0.032951485,0.02316503,0.028882481,0.024218617,0.017177455,0.019625338,0.031680312,0.025127305,0.020030042,0.027783811,0.021052243,0.020163085,0.027000371,0.020997178,0.030020347,0.02509269,0.022761628,0.026245853,0.022931846,0.023488719,0.031059446,0.023705896,0.026878305,0.020985875,0.017326625,0.028515888
