Experiments,Time,AC_OD true,AC_OD pred,AC_OD stdv,BA_OD true,BA_OD pred,BA_OD stdv,BC_OD true,BC_OD pred,BC_OD stdv,BL_OD true,BL_OD pred,BL_OD stdv,BT_OD true,BT_OD pred,BT_OD stdv,BV_OD true,BV_OD pred,BV_OD stdv,CC_OD true,CC_OD pred,CC_OD stdv,DF_OD true,DF_OD pred,DF_OD stdv,wt_OD true,wt_OD pred,wt_OD stdv,delarc_OD true,delarc_OD pred,delarc_OD stdv,parc-_OD true,parc-_OD pred,parc-_OD stdv,parc+_OD true,parc+_OD pred,parc+_OD stdv,pH true,pH pred,pH stdv
5comm11parc,24.0,0.06306561562982452,0.0,0.7990842952891986,0.06315110094128785,0.0,1.0473645506818194,0.10002093291036677,0.11913412452702224,0.8644927643070818,0.09176861994019135,0.0,0.7537837613562445,0.10495129435406694,0.0,0.8733930896626263,0.0,0.28674840362674,1.794909359309733,0.10657023018953343,0.42538555915773907,1.329916484929641,0.17384748761590907,0.27394642678448977,0.3206832827259497,0.0,0.0,0.39386918446529406,0.0,0.0,0.32431311166355015,0.0,0.0,0.4750781995016933,0.7514816531688198,0.48564937213297193,1.9079745190383794,5.15953569975,5.78075579458787,1.6175565870750628
5comm11parcaTc,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,5.32,5.32,0.0
5comm11parcaTc,3.0,0.014322913746696775,0.015193431237022081,0.008837423385262489,0.003799201560454725,0.009054942719539006,0.012281318350881337,0.024653207617180276,0.04113583286428494,0.01352761217959698,0.0178960779703479,0.005600414241999387,0.01922485009506345,0.019895376093990648,0.05120541202867048,0.02425105593768279,0.0034213557066178502,0.01353428015510241,0.00917613698796431,0.0243071122390165,0.02682075050607324,0.01942719795367122,0.0306189411099862,0.03470532572431324,0.012243458126235946,0.0,0.0,0.039609136636380465,0.0,0.0,0.030167835885877063,0.07370041120570865,0.12440483547324274,0.0451421624712886,0.0,0.0,0.04843171993484329,5.3626074015,6.0527499816178585,0.2173740452311287
5comm11parcaTc,6.0,0.12777845232226326,0.16604205923799675,0.06564046816027165,0.001040218910947,0.051907971520993086,0.0321052116478145,0.06443205082966363,0.2105731514706108,0.07628869854181511,0.05886184633878613,0.027231781961699324,0.025384881667306024,0.08325837300650984,0.2467372357103158,0.07730738707596203,0.033492211657595854,0.041698361015440895,0.018547208438947634,0.032147835326715876,0.11040208698753516,0.032446563516780734,0.016442169882710675,0.12936302559792334,0.030606424454195313,0.0,0.0,0.25750988693523813,0.0,0.0,0.21587626020140246,0.4032854542248076,0.8345357711370687,0.2908987981044203,0.0,0.0,0.33955611431177224,5.67217733825,6.144613549802314,0.22571903314126043
5comm11parcaTc,9.0,0.2955279455950707,0.4994313453534444,0.4799430146916708,0.01184293514444795,0.1570756115692388,0.15866997106487885,0.09790004326827863,0.5255919522466787,0.19438076041820446,0.06058208955656497,0.06752269913144907,0.03313690906805793,0.10686614753664164,0.6653522793059292,0.3069834590761664,0.01705220265616645,0.18671030133164998,0.1060685278041512,0.18860722921144693,0.22789149972033504,0.069983324086835,0.18826877472415499,0.23845075968910065,0.09565949673566401,0.0,0.0,0.3988201915488551,0.0,0.0,0.34552052509750303,1.8145160263072273,2.0241701346095415,0.6124240666352174,0.0,0.0,0.5320566390263957,5.9009897845,6.262201503090064,0.24114921583616744
5comm11parcaTc,12.0,0.2751942621020802,0.7127336205727458,0.8479417606365681,0.016322806094226275,0.04549869389504418,0.0455501197786485,0.11873752570216009,0.5377641299406041,0.19247571452047343,0.06000551117511595,0.22107126827533902,0.3171987554086152,0.14129892429363014,0.4937997209128123,0.2759059109599746,0.02267363549245065,0.1437425338536162,0.10915632322891793,0.17240669591389252,0.18725711346458393,0.14624846048231918,0.11174248599781615,0.2336363719154731,0.19872012414701531,0.0,0.0,0.2792867367572317,0.0,0.0,0.2201991880952143,2.2231247789786277,1.7353327447898954,0.4854623760130741,0.0,0.0,0.35017205361322523,6.17862726075,6.321195229555925,0.25078077106297014
5comm11parcaTc,24.0,0.7274299567341654,0.3871645777424177,0.9074492871038516,0.012102336764671574,0.44132781737846877,1.1012301874057948,0.2492692065443976,0.8429218020270169,0.6455654674285949,0.042319514737202725,0.0,0.847916122142444,0.3413195575356557,0.6226054648334384,1.1264529726649224,0.0118391784031462,0.10834315570450326,0.8904024034094711,0.02421384907100775,0.3068941155382196,0.6473173111642002,0.13459935246358556,0.114081101869271,0.21981934352770333,0.0,0.0,0.40509089377004404,0.0,0.0,0.3219715318487336,2.6244739894961677,1.4805761071542105,0.5872327056060335,0.0,0.0,0.6492646674995721,7.42451031775,6.671708130849887,0.2582333053306714
5comm11wtaTc,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.32,5.32,0.0
5comm11wtaTc,3.0,0.008298624152705575,0.00754244531917572,0.00910185942339897,0.0026277233728858747,0.0036974139456202584,0.012203178775956234,0.01862872723808725,0.02234419383277274,0.01352728422722152,0.01232177751999325,0.03427343474634489,0.018863588393022615,0.01470954208896785,0.01865260099179143,0.023693684759449957,0.001709165806200875,0.0,0.008525249285956223,0.02510781173802155,0.0,0.017170637958034876,0.026604613913558825,0.016911702139531963,0.012783917013023288,0.12693157466957855,0.21166598999933203,0.04271356217949814,0.0,0.0,0.034364694958465884,0.0,0.0,0.04196730684406362,0.0,0.0,0.05242622226867839,5.34057441175,5.438770167555869,0.18650376521472506
5comm11wtaTc,6.0,0.044930630362454746,0.03825800002221267,0.06643348422485591,0.017410095676105047,0.02970379318324357,0.03137977281200361,0.0940609501321378,0.11948155782486528,0.07734254986486774,0.06681393223826095,0.025006827386975287,0.02454402383199334,0.030173130490620575,0.07443203778485,0.07454446131952727,0.03447420059513132,0.0,0.016368292759881067,0.06706926638530358,0.0,0.02673676192459464,0.0901058707847058,0.05956913252209005,0.0315947881966587,0.57018094533528,0.7398747507348042,0.2874370366494761,0.0,0.0,0.2459083196640085,0.0,0.0,0.2652042008113215,0.0,0.0,0.36756167952628666,5.290375392,5.0708410837135185,0.19655971183005727
5comm11wtaTc,9.0,0.058573956296002205,0.0,0.49189888837925594,0.006547870775944425,0.004356707345341132,0.15026934686630627,0.045983420170563755,0.027534293628484585,0.19285117252907485,0.05570107111510957,0.0524991008734703,0.031562063160131375,0.03366508146492525,0.0,0.2845377282062237,0.006443945623128425,0.0,0.09245890216800569,0.04170349344656987,0.0,0.0565783359528184,0.08084583302177732,0.0825730450476932,0.0894419092709473,1.1438744380859789,0.4073285187455616,0.4457204249629878,0.0,0.0,0.3935883068239333,0.0,0.0,0.5239814059602574,0.0,0.0,0.5759390675088578,5.2185780525,5.239641882729451,0.19784451917576798
5comm11wtaTc,12.0,0.0267115527699223,0.0,0.8328181774766297,0.003263545724594025,0.010286139725408865,0.04489434970615867,0.02702406949127455,0.047166331255722116,0.18373003093773113,0.0471764511208052,0.0,0.3057674995569895,0.0224988215664976,0.0,0.2422374586839349,0.003988923788474575,0.0,0.0890760035015446,0.0184055438703245,0.0,0.11296758478003739,0.052655501629815825,0.04712541110930679,0.1882314642732303,0.663848437538291,0.3633951358966049,0.2952422770814055,0.0,0.0,0.2508326403531115,0.0,0.0,0.423595400311437,0.0,0.0,0.37905318951514355,5.28845457225,5.270171334881147,0.18403627533763645
