Experiments,BL_OD<--AC_OD,BL_OD<--BA_OD,BL_OD<--BC_OD,BL_OD<--BL_OD,BL_OD<--BT_OD,BL_OD<--BV_OD,BL_OD<--CC_OD,BL_OD<--DF_OD,BL_OD<--wt_OD,BL_OD<--pH,AC_OD,BA_OD,BC_OD,BL_OD,BT_OD,BV_OD,CC_OD,DF_OD,wt_OD,delarc_OD,parc-_OD,parc+_OD,pH
BC_pH7_1,-0.11884402366962446,0.06469030569428984,0.0018641637265682188,-0.14659158188525748,0.037311591251307875,-0.03688906727520669,-0.03012986408546567,-0.0021875924244523014,0.037006537300413075,0.06260961624024354,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48226683949395216
BC_pH7_2,-0.08905499766499775,0.09409828957453693,0.0033212918755800834,-0.1744646999219676,0.03604052248977772,-0.036476748776419654,-0.03686055273424995,0.012475013229186118,0.03640665393808614,0.023355320446679123,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4811025384560845
BC_pH8_0,-0.08083687532733641,0.0722577024826213,0.002830038388138232,-0.14321850315870147,0.03462743385249505,-0.025913860955397074,-0.03674848084823917,0.0009983572432690335,0.03438256811026646,0.01046171512454748,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6161936979692529
BC_pH8_1,-0.11099084595866175,0.07336554238005827,0.00105429944784745,-0.15250823907675629,0.04077713544399517,-0.045903096637162175,-0.046557709443909315,0.019713071625598745,0.04309349226238934,0.04679644796187463,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6417698578516113
BC_pH8_2,-0.08111301767882771,0.0889722003326144,0.001584932156231094,-0.14895514782599137,0.03843429876450936,-0.055498106333062694,-0.03285600099672119,-0.0029523354465060916,0.03718026190753217,0.024043009536259846,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6440713470669853
BC_pH9_0,-0.07018602116316881,0.04728963447613237,0.000687929191019223,-0.11404974061590824,0.029222441054070767,-0.04275278148808233,-0.035623585849028576,0.0049762011606894144,0.029754184778455813,0.019521835975186985,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7292859280132171
BC_pH9_1,-0.0675370525609216,0.061976606019813085,0.0007707839815512936,-0.11002115990885579,0.02835674595492689,-0.04338564818158098,-0.024888706931682384,-0.0010438569355756058,0.018989925907681816,0.005622455292259869,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7412574926289346
BC_pH9_2,-0.0797660891395872,0.09792091197982104,0.000466067719718684,-0.13799364795827349,0.032466233055633696,-0.04280411859893281,-0.02766019647455086,-0.008742093351953058,0.017729509376880268,0.017223515941397014,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.747526246417331
BL_pH4_0,-0.07402662982880746,0.07392979765715806,-0.006192151573284162,0.17393783269854995,0.0277789544508509,-0.026395574902467762,-0.03208927927781707,-0.00958198560401797,0.04185832905299637,-0.1490096376338245,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016139570379183382
BL_pH4_1,-0.07788218781271058,0.08026045944258246,-0.0076024968375492325,0.1769178513121669,0.027672124960176334,-0.030324835838021133,-0.03867683502481036,-0.006126403698049811,0.032885301075065924,-0.13708660801670147,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004845233155374915
BL_pH4_2,-0.08096220293041803,0.06374455116162805,-0.004142498526641208,0.17329205791425448,0.02929272331580844,-0.029843600968141922,-0.033814956137667544,-0.005376843284086692,0.022379478226699265,-0.11464701854583363,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001874459798070219
BL_pH5_0,-0.09931112701923628,0.05495966845111032,-0.003376231671351451,0.1845688594715751,0.03208328390574974,-0.028290614088106413,-0.025104635557888638,-0.000746553107367263,0.04536316033857673,-0.11271903562521482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05114127579932972
BL_pH5_1,-0.06965640601013665,0.05117603710933547,-0.00821807664859554,0.1789930697724871,0.029831815126311535,-0.031822728268073315,-0.03497078336046441,-0.0004776916179158111,0.03664596658078548,-0.1353822150632091,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02446646428818786
BL_pH5_2,-0.11345055372170779,0.0783683463833902,-0.008864241723052174,0.1800893363753414,0.03396659572851723,-0.03673938809124672,-0.0347182736063943,0.007373737678255723,0.040039890406086395,-0.11680350253722915,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039343210450552515
BL_pH6_0,-0.14907682638939307,0.11320390973280628,0.019583735133966686,0.2757889030023439,0.05148546992193746,-0.04635028647623308,-0.029964016916473272,0.002248487206904788,0.049739009613252214,0.07933343059666778,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16172687662413934
BL_pH6_1,-0.1841471717680764,0.1350562956010032,0.0070055672777411685,0.31387883611914263,0.06283691634909938,-0.038922456491981505,-0.057211859901638136,0.003724952105270782,0.0635341663642422,0.17587292059122225,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20214567479932488
BL_pH6_2,-0.18404265695332506,0.1441402493838383,0.016824761090557215,0.3086764436895432,0.06617725692001049,-0.052730529350431085,-0.04975014753963638,0.015326798844515632,0.052661126642285484,0.13451118920119884,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19208393008372077
BL_pH7_0,-0.2664484419220168,0.18250722595207075,-0.03494762879026973,0.2699365570355693,0.11813107200169366,-0.1106044424969055,-0.15282427555638484,0.02496005524840692,0.0706363398265903,0.1379205154153802,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4761566893788473
BL_pH7_1,-0.2814809548393216,0.14889669082046525,-0.0351957288303453,0.26068860015386475,0.11425832847052295,-0.09678025736675966,-0.12132944795910432,0.023320483722035656,0.07240197095453092,0.1406809187073098,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48226683949395216
BL_pH7_2,-0.2793033957542123,0.1780221790302059,-0.030650761604066122,0.26806982110133,0.10648523325424479,-0.09248518846281197,-0.13539862842056086,0.01603637350723146,0.0718856991685765,0.12542968445902933,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4811025384560845
BL_pH8_0,-0.2801178935465768,0.1736904880145322,-0.02666987274935388,0.20590805327762723,0.0701603471086887,-0.11364667171369432,-0.13732709955262096,0.013903118766358365,0.05956809925360846,0.0068538969058705435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6161936979692529
BL_pH8_1,-0.2530482148654435,0.13425919986289486,-0.03699170592686403,0.20427241663974915,0.07140780721669611,-0.09002087191921537,-0.12416294169207306,0.01462578622867232,0.0580159976940764,-0.006315909623289878,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6417698578516113
BL_pH8_2,-0.2629006669143945,0.14279369264598127,-0.03738536667402673,0.2000413068311046,0.0733922920120961,-0.10145682732696118,-0.1386407114257631,0.01472231925505659,0.06298442900990663,0.01846612189491481,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6440713470669853
BL_pH9_0,-0.27206298099547305,0.14462147132534045,-0.02719514699774268,0.19254643743614794,0.07009773974225898,-0.08643309170906636,-0.11654589584745143,0.011558346392019936,0.0582600845647571,0.0019102293876526245,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7292859280132171
BL_pH9_1,-0.2821765795916967,0.147190731531414,-0.02388969738684272,0.19536977604517466,0.06160664553308615,-0.0886558419385034,-0.11203570551643871,0.00564256315888918,0.06863846148485724,0.00680154882411918,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7412574926289346
BL_pH9_2,-0.2661983377583649,0.14962337933318767,-0.016771552395480477,0.19373310720386067,0.07074570537504296,-0.08599847735391689,-0.10168727604915266,-0.00536707584624706,0.06603771796126083,-0.024716643449728903,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.747526246417331
BT_pH4_0,-0.04660125873132569,0.0455539924485366,-0.009749494346830504,-0.07237587465702192,-0.007074399661758668,-0.01955187974173737,-0.01884127469287943,-0.008872872177187519,0.02347320596080111,-0.01712004844585191,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016139570379183382
BT_pH4_1,-0.045520655344361845,0.0382805968436372,-0.003112827090384518,-0.07535038245598905,-0.005850796197419578,-0.011746681760591658,-0.012212200530845185,-0.009214670494117819,0.02454894286539892,-0.03098122945946195,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004845233155374915
BT_pH4_2,-0.04642449824382429,0.04172499599097215,-0.003310849851645206,-0.056979409870084215,-0.005444684890301333,-0.020030215908165856,-0.01707849951218004,-0.0043387534279052346,0.015218775926724725,-0.03449676424912784,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001874459798070219
BT_pH5_0,-0.046734229920269994,0.043294105831857596,-0.005647004756104687,-0.07720156515988968,-0.0066004604101181025,-0.021590364705771206,-0.018030358120475123,-0.0021737949404379607,0.0229416178089931,-0.019417852131730837,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05114127579932972
BT_pH5_1,-0.037503884448062456,0.047444990549803424,-0.005429681608777329,-0.07821861846858394,-0.005822836125026579,-0.019101726978450365,-0.01868259584328727,-0.006756356033375083,0.01843989784302919,-0.025529093389277877,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02446646428818786
BT_pH5_2,-0.03371888828747297,0.033614118102452024,-0.008152238158509134,-0.08068792385332607,-0.005960818493495816,-0.021050686972296756,-0.008373154769449132,-0.004480093272159929,0.019377587976582022,-0.02172780580899638,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039343210450552515
BT_pH6_0,-0.04161909248436922,0.034669598800170676,-0.009238705559755147,-0.1052858462087486,-0.008952888801046036,-0.02842925976030529,-0.019910741030522015,-0.004966090394022025,0.021838501562242922,0.030734619993068594,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16172687662413934
BT_pH6_1,-0.06980692163190763,0.04316173137044129,-0.002264530950266382,-0.10114939842211162,-0.01026701320124709,-0.0247601013638727,-0.026237995304653185,-0.006755664368848441,0.028062969797655286,0.038857007425116455,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20214567479932488
BT_pH6_2,-0.05130293498666067,0.04028752130577745,-0.010037563797896318,-0.10378095994743959,-0.010641901101107182,-0.02996502774727086,-0.024482327109283726,-0.017242169822768674,0.020423197369698602,0.05558224888599437,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19208393008372077
BT_pH7_0,-0.09288898490247843,0.0825021647921075,-0.02232499322934967,-0.07300891946920235,-0.01760518472803676,-0.038210597698293304,-0.035075230193121934,0.0012647033547577638,0.027163897028354853,0.037023238460330864,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4761566893788473
BT_pH7_1,-0.08599508600188013,0.06662676654108193,-0.013690822322488479,-0.10447580001033518,-0.01245851252713929,-0.029789245050481476,-0.03148604708764216,-0.00944897673173767,0.03835989686174562,0.05119792212165243,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48226683949395216
BT_pH7_2,-0.09917933825484437,0.07298372169308688,-0.01578753817583555,-0.060543463405869594,-0.015822735781902856,-0.03608050288065621,-0.037036512531745044,-0.003812266973697623,0.02468628852749648,0.03943244481742707,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4811025384560845
BT_pH8_0,-0.06881626069626731,0.06588471388768241,-0.007199842643964547,-0.10133270340607221,-0.007383742037674655,-0.030613921219078088,-0.024330959754145665,-0.0017797373773773093,0.03158872028812766,0.012823816305836259,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6161936979692529
BT_pH8_1,-0.07499763623082442,0.0823912134138948,-0.0131831268099663,-0.08326239594946737,-0.007379833838861918,-0.04851106073585864,-0.02624387988577719,-0.0027054349871595287,0.023892648677625083,0.018839589272342302,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6417698578516113
BT_pH8_2,-0.12075840559180664,0.09867477750810592,-0.019227917425982326,-0.072849102501312,-0.006295344285343002,-0.02487159290796388,-0.03754631542074291,-0.002452286908645995,0.035127279676658955,0.019038991161986537,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6440713470669853
BT_pH9_0,-0.07767871972254436,0.069784221181484,-0.012607494479288219,-0.09172949038769888,-0.008071194180975785,-0.022179016771361876,-0.024890780053708865,-0.0026437899624199993,0.02275507128392549,0.016101276572469788,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7292859280132171
BT_pH9_1,-0.06301817183828226,0.08278968645705152,-0.016161557232718105,-0.10993131977384508,-0.0074695777018432994,-0.04256379732376208,-0.023981017277616524,-0.0061171282548457395,0.03360046051685577,0.02169251821530253,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7412574926289346
BT_pH9_2,-0.08414249201993579,0.06661749808522668,-0.018008091669205733,-0.07570699148851892,-0.006462285939766014,-0.023230425586276082,-0.03284548392681323,-0.0029817600017818433,0.02997680931311587,0.015623306214971388,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.747526246417331
BV_pH4_0,-0.044782381459017806,0.03580851063780162,-0.010829448741253302,-0.09375915158863952,0.020945711469925618,0.005693658233984653,-0.017609310587868094,-0.0028235297791821797,0.026849863172063358,-0.05065383803990225,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016139570379183382
BV_pH4_1,-0.04511953104044431,0.04198243005687129,-0.00896555701756607,-0.09691918613551107,0.02202645862475038,0.00472294429398101,-0.01740506293859495,-0.010737454231990424,0.018800127245485784,-0.03954508513414665,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004845233155374915
BV_pH4_2,-0.03749146818061886,0.040843415139243,-0.008742228668668996,-0.06663583703501068,0.021198810383515516,0.0034320799909208118,-0.022542044013414694,-0.009682054394127233,0.029629322404608777,-0.08116991170601029,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001874459798070219
BV_pH5_0,-0.06308809668392591,0.03916299285893531,0.0002597575918163969,-0.09558878406477363,0.023300972002274968,0.00379470693676368,-0.014578000750878586,-0.010151274997902957,0.03356726523164821,-0.047839454644076206,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05114127579932972
BV_pH5_1,-0.03212428847246843,0.03817215046642915,-0.0062602882216805985,-0.10604137154619978,0.012184985011168147,0.0050633085195137114,-0.016083910028733637,-0.010136042420306931,0.021560307899085075,-0.037494767879176404,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02446646428818786
BV_pH5_2,-0.053223421146040374,0.03553826969359879,-0.006527494193743102,-0.09644204040503374,0.01802080461107519,0.00485140938149846,-0.012285089834552749,-0.005215806542369337,0.021481007680134924,-0.037357555887783354,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039343210450552515
BV_pH6_0,-0.0722392009328241,0.06153336955153423,-0.014276033044671234,-0.15596132425186424,0.028420624319140025,0.004393366086094273,-0.01782270430627724,-0.01621313603028007,0.036202726419205244,0.014802395158001911,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16172687662413934
BV_pH6_1,-0.07599883320498402,0.06590602770893145,-0.0031875403435981803,-0.18568385458186915,0.026681838221038173,0.004389889305052549,-0.0253641724890179,-0.029038563745258286,0.032695031731348974,0.05844026181117995,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20214567479932488
BV_pH6_2,-0.08043929046019911,0.06539288403709297,-0.007467695629710087,-0.1731953170952265,0.03021548553167478,0.0051906157706094825,-0.025902370849786246,-0.020074711044359466,0.038865143948275116,0.03625533984164181,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19208393008372077
BV_pH7_0,-0.09606512701624763,0.0773088862216505,-0.019419752097405166,-0.19960666353611844,0.046490602554024554,0.009482989871631497,-0.03489787603445028,-0.013196894298105137,0.030342026483267545,0.06840189178190802,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4761566893788473
BV_pH7_1,-0.10754606438395768,0.08520467436669961,-0.020136391411171014,-0.20560114795018156,0.05232502639293671,0.011736389609134711,-0.05750985507407914,0.0035954308744681903,0.052012552340393474,0.054759469240417954,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48226683949395216
BV_pH7_2,-0.08187220522405012,0.08462492461842687,-0.027532270410219613,-0.19993004814600165,0.024555077798178667,0.010615952173652856,-0.03754060054683816,0.0035505195047058485,0.036619246514595076,0.0557494868443388,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4811025384560845
BV_pH8_0,-0.12747035932848635,0.1056967401828455,-0.023262290250833918,-0.19086398016499437,0.04715826460524745,0.012607082815273946,-0.03731513151817996,0.006398312003230269,0.04474477208745868,0.031146673748026734,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6161936979692529
BV_pH8_1,-0.09484683889409769,0.07081463005069803,-0.018983087886691737,-0.17911786660471044,0.053284851121513765,0.013583477913685464,-0.0520612677745521,0.01203829313061483,0.038128027046180284,0.025999866569333754,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6417698578516113
BV_pH8_2,-0.10446824411254216,0.08743455796381054,-0.018190664298346503,-0.1741747217759004,0.028057772223230297,0.010680183386025216,-0.03946134927480118,-0.0019841816312754948,0.04222905320155881,0.03871767848811072,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6440713470669853
BV_pH9_0,-0.10470834643944453,0.09336486875929909,-0.023932558284343576,-0.1898125219701425,0.03245675445007889,0.009843387040107147,-0.03130549923071395,0.011133622637261512,0.03255079910402065,0.0392495866395209,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7292859280132171
BV_pH9_1,-0.08043313892963141,0.06538522304562122,-0.02539897764506548,-0.16794559105663842,0.03974948420229813,0.009482292471372562,-0.032812779204838945,0.010213143097479706,0.03406129160572006,0.016539135919478927,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7412574926289346
BV_pH9_2,-0.0766705063123094,0.07366659846075851,-0.017548241771595637,-0.15930773423174802,0.025903089703263146,0.0086306278731512,-0.03642345909353185,-0.0024322581169721894,0.03082517012143912,0.02219679744023343,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.747526246417331
CC_pH4_0,-0.03590407009034054,0.04264159521290465,-0.00986519505229333,-0.11402747289723031,0.01790471569351528,-0.019104949939672065,0.010735255732484485,-0.0025401856138816356,0.021094708352795116,-0.04209431791840041,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0032572508755295392
CC_pH4_1,-0.0599935295926812,0.04783501936527698,-0.005356451726478076,-0.08527484614402056,0.014812078671124966,-0.011899584867060184,0.010087346952894458,-0.0019541967166182782,0.025175074857214225,-0.06459082731977105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.004437627208196163
CC_pH4_2,-0.054486356588161505,0.053050142545253046,-0.008323543621227144,-0.11085875258619049,0.015412192219949291,-0.027980569227315157,0.010731406101714006,0.0003855779459295052,0.022464654973667602,-0.03155466828373788,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0011803763326671925
CC_pH5_0,-0.04884598655059286,0.04653808613348266,-0.006766320720072026,-0.1231057956555615,0.02077727815217298,-0.011936816382829262,0.012533138161120203,-0.0037618794608051363,0.015954742034816224,-0.03254636223184997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08114687964645667
CC_pH5_1,-0.05537543280293113,0.04156663245723947,-0.0061594614317721655,-0.12785906892593793,0.022472901399368826,-0.024197140887946535,0.008724146310402001,-0.009969139519431024,0.027472829757987163,-0.007836182877097439,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11230826956373989
CC_pH5_2,-0.05325762149634893,0.03086662188901201,-0.0008967658512942173,-0.11573769911030388,0.025931066737874695,-0.01927921665103539,0.011182027893221891,-0.007677922591405071,0.027889059756113135,-0.030179467429609405,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09911694942295314
CC_pH6_0,-0.07917877226136624,0.07355719426282396,-0.00616554536573265,-0.217714147121524,0.032030695407934816,-0.03260965823924735,0.015321573206911914,-0.014824253886776119,0.03255854143720606,0.06586445603965094,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2884225051673924
CC_pH6_1,-0.09840554168326375,0.08769940425439375,-0.007591108666408966,-0.22507371858896125,0.03470132443122566,-0.047327294044358564,0.015312854109898853,-0.007188090776781675,0.039696831949379126,0.07701542249475807,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29127362738877827
CC_pH6_2,-0.12227530950437422,0.08585698671800934,-0.0002811819019362982,-0.20911011603903834,0.03245168085048058,-0.02286916128562197,0.01604754159631936,-0.018316765042507774,0.044690784182723445,0.06264562390582715,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2957269459022493
CC_pH7_0,-0.07045626832172273,0.08392671810706022,-0.018079058270010613,-0.22544252549703023,0.0269059951149899,-0.03349513094710267,0.02192291330384171,0.010519555141420464,0.031063904843252638,0.04197397963913238,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5922068579302491
CC_pH7_1,-0.1005346352590815,0.10280645767469768,-0.02927354949971904,-0.2334239482207467,0.051300503429349366,-0.05573311288557623,0.024501700362433553,0.01804184161612521,0.03250069159204545,0.05865413467035345,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5480973412378645
CC_pH7_2,-0.13793317524311335,0.12125782898505745,-0.024337409891026174,-0.22091279205866157,0.051178349416864964,-0.030927963849238082,0.02450488239526748,0.00024071582471546835,0.036843029444470356,0.04892661845554476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5469120935714209
CC_pH8_0,-0.08697051770823157,0.07891959304313943,-0.016638890034721597,-0.18600916078800084,0.04790793232660255,-0.03395153737748446,0.016169305404891136,-0.002147079755592608,0.039863543312834655,0.011696895056444662,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8455353071301549
CC_pH8_1,-0.09389108795672653,0.07303464813319885,-0.009423345295793334,-0.16702414251944941,0.03485877568064177,-0.033086861874098365,0.017087680509556894,-0.002165248842666982,0.034171249766064726,0.015278415707466395,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8378107178569503
CC_pH8_2,-0.08305513986386359,0.06112182760003791,-0.015436910361699443,-0.15244752046368693,0.03238202050814163,-0.02611233549799932,0.015089055947635478,0.008277087953022639,0.03374324172978168,-0.004721244071488795,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8442380625189879
CC_pH9_0,-0.07331446812488139,0.07148222482155846,-0.009084444943329557,-0.1595097770400183,0.04112134690760918,-0.041146570763996124,0.014243237570576044,-0.005354252304962799,0.03610186218324563,-0.005699075078591702,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.003926186226973
CC_pH9_1,-0.07946924684326286,0.07032710671910772,-0.010660904110206856,-0.14107154547034398,0.042452958645703996,-0.03682314923883456,0.014159097496582111,0.0048760311240735234,0.03500562312648347,-0.029955888222093174,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9964236708955914
CC_pH9_2,-0.07771382552045193,0.08219255073238975,-0.01121973543508869,-0.16655033502525288,0.03806578464563126,-0.02978088701791737,0.014177944355684775,0.00830564050125363,0.036295979090196925,-0.02493303284656418,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9996501428774356
DF_pH4_0,-0.04541035641835111,0.03722683128333935,-0.00660383619044138,-0.0696422888354763,0.018599334148204198,-0.023669789801149265,-0.01043103374054898,-0.0026249239172624513,0.023879543985847546,-0.05248338386942834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0016139570379183382
DF_pH4_1,-0.03065258589370743,0.04142862825209031,-0.008612821239006257,-0.0657921286303874,0.017807174992302197,-0.02157949948561904,-0.020984011621254947,-0.0029162488440456612,0.024220368967432043,-0.06407877954532917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004845233155374915
DF_pH4_2,-0.026316195225100158,0.0340857316861334,-0.009988265358235524,-0.08352107677568235,0.019055055819613777,-0.02185878023262257,-0.014172675074685526,-0.0029139714153564506,0.01608373748138547,-0.04161346519689845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001874459798070219
DF_pH5_0,-0.055030344223360644,0.0424502596647843,-0.005938958191596294,-0.08351513486355545,0.02217823539779562,-0.020249000275912494,-0.017663344888259536,-0.004121635794315651,0.026710727507167534,-0.035980711215702094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05114127579932972
DF_pH5_1,-0.032562080728619,0.040082649104702085,-0.006865373429963767,-0.07949591013076511,0.01898488838792495,-0.018080099006385908,-0.00890003798569998,-0.0029753021507159545,0.025463262345317917,-0.06681190063245594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02446646428818786
