Experiments,Time,pH,AC_OD,BA_OD,BC_OD,BL_OD,BT_OD,BV_OD,CC_OD,DF_OD,wt_OD,delarc_OD,parc-_OD,parc+_OD
6comm11wtaTc_4,9,5.463179656,0.290421105805765,0.171737929515553,0.330902189191574,0.0637883738200623,0.335195637429462,0.0092002462240474,0.282140884204122,0.309128273127995,2.23995328068142,0.0,0.0,0.0
6comm11wtaTc_4,12,5.43608514,0.235553639746528,0.138224184434595,0.335064147278337,0.0365326246829106,0.2919883659358,0.0646136720138045,0.245913637790936,0.377594665565904,1.55290918055119,0.0,0.0,0.0
6comm11wtaTc_4,24,6.338670962,0.12179717087873,0.145109910617237,0.617073947772314,0.0344933394090152,0.348739555680113,0.0677972533211678,0.479100590136253,0.715558378912537,1.18561933527263,0.0,0.0,0.0
7comm11wtaTc_1,0,6.72,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0
7comm11wtaTc_1,3,7.165630162,0.0200484133075971,0.005533724940106,0.0275779078982332,0.0078923617998233,0.0288479431303886,0.0170547588318021,0.0083459458113074,0.0127910691238515,0.38536497615689,0.0,0.0,0.0
7comm11wtaTc_1,6,6.323754482,0.152626472875085,0.0581719759091678,0.212897437605717,0.0194906104850304,0.312749334398258,0.0110946551991711,0.0359826655108254,0.0227890214901894,2.71968980152656,0.0,0.0,0.0
7comm11wtaTc_1,9,5.836351888,0.460237719190621,0.0284751394607146,0.872133922552587,0.0099331881839702,0.895311361648518,0.0397327527358809,0.0059599129103821,0.0264885018239206,3.53621499349341,0.0,0.0,0.0
7comm11wtaTc_1,12,6.605516313,0.18197541309878,0.0397417568836416,0.49677196104552,0.0219625498567493,0.67613278487564,0.101968981477765,0.0109812749283746,0.025100056979142,2.43156801985439,0.0,0.0,0.0
7comm11wtaTc_1,24,7.780102392,0.302698358316997,0.0018942325301439,0.422413854222093,0.0170480927712952,0.531521647958382,0.0420519621691948,0.0007576930120575,0.0007576930120575,2.57691393400778,0.0,0.0,0.0
7comm11wtaTc_2,0,6.72,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0
7comm11wtaTc_2,3,7.169140245,0.0227615211079178,0.0050581158017595,0.0246583145335777,0.0085004446112903,0.0246583145335777,0.0121535282458944,0.0084301930029325,0.0153148506219941,0.357580686541056,0.0,0.0,0.0
7comm11wtaTc_2,6,6.441045879,0.198128083682794,0.056307627556077,0.203969123885706,0.0119157220139416,0.28387455386155,0.0112147971895921,0.0280369929739802,0.0247660104603492,2.56702034837601,0.0,0.0,0.0
7comm11wtaTc_2,9,5.828989794,0.486091528466877,0.0148263211297086,1.14639233020783,0.0100607179094451,0.659771290272036,0.0270050849148265,0.0,0.003177068813509,3.35975027028577,0.0,0.0,0.0
7comm11wtaTc_2,12,6.457153211,0.183142522985463,0.0512906479328789,0.566345426651527,0.0177234699663351,0.621395598516659,0.131046262781387,0.0042965987797176,0.0110100343730263,2.27451197901301,0.0,0.0,0.0
7comm11wtaTc_2,24,7.813922859,0.193119956566884,0.0081338128517941,0.482451299437848,0.0146408631332294,0.559606324203439,0.160119915853891,0.001161973264542,0.0013943679174504,2.45873542777092,0.0,0.0,0.0
7comm11wtaTc_3,0,6.72,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0
7comm11wtaTc_3,3,7.194442574,0.0110301721174628,0.0021447556895066,0.0222791968563038,0.0051649218645262,0.0213162453222396,0.0110301721174628,0.0062154144471417,0.0139190267196554,0.354059770865701,0.0,0.0,0.0
7comm11wtaTc_3,6,6.499642386,0.317823267,0.317823267,0.635646534,0.0,0.0,0.0,0.0,0.0,1.906939602,0.0,0.0,0.0
7comm11wtaTc_3,9,5.846068742,0.304721922867849,0.0560837894848802,0.72572423593435,0.0239290835135488,0.818823326479251,0.133853310903914,0.0100950821072784,0.0175729207052624,3.6215172330036705,0.0,0.0,0.0
7comm11wtaTc_3,12,6.451687761,0.205229660128729,0.034375968071562,0.466127865567375,0.0179575952612637,0.562585805827877,0.0928664212082497,0.0035915190522527,0.0069265010293445,2.31704286285335,0.0,0.0,0.0
7comm11wtaTc_3,24,7.798603736,0.259111039382032,0.0066490391132247,0.465634223959468,0.0151114525300563,0.587331788334855,0.126936201252473,0.0020148603373408,0.0006044581012022,2.50850111998935,0.0,0.0,0.0
7comm11wtaTc_4,0,6.72,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0
7comm11wtaTc_4,3,7.202977349,0.013761460085782,0.0043498868087242,0.0288674306397152,0.0064061969364847,0.0279183644269027,0.0140778154900529,0.0091743067238547,0.0215121674904179,0.307260186398065,0.0,0.0,0.0
7comm11wtaTc_4,6,6.566804419,0.152047485628762,0.019380863115047,0.140511257584091,0.006691012265909,0.179503708375078,0.002768694730721,0.0290712946725705,0.0256104262591692,2.38846065436865,0.0,0.0,0.0
7comm11wtaTc_4,9,5.862807546,0.317619596606524,0.0275711455387607,0.634136347391497,0.0136017651324553,0.751773235023543,0.0297768371818616,0.0080875360247031,0.0124989193109048,3.59196884078975,0.0,0.0,0.0
7comm11wtaTc_4,12,6.352886922,0.0692148843712765,0.0235386651303126,0.541669520201124,0.0170935544398699,0.582862184179171,0.0787424393049745,0.0044835552629166,0.0086868883219011,2.46483450578845,0.0,0.0,0.0
7comm11wtaTc_4,24,7.813148046,0.271858765258155,0.0061973882657634,0.458400152057634,0.0111552988783741,0.553426772132673,0.129318835145597,0.0010328980442939,0.0016526368708702,2.53121994734664,0.0,0.0,0.0
8comm11wtaTc_1,0,7.65,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0
8comm11wtaTc_1,3,7.379628386,0.010321800287856,0.0044918945697151,0.0166295671304347,0.0040140334452773,0.020452456125937,0.0075502057661169,0.0071679168665667,0.019592306101949,0.547246559706147,0.0,0.0,0.0
8comm11wtaTc_1,6,6.577662899,0.196021594641593,0.0097153560026445,0.164303814750606,0.0065721525900242,0.208880154056857,0.0060006610604569,0.0057149152956732,0.0128585594152648,3.27978988818688,0.0,0.0,0.0
8comm11wtaTc_1,9,6.441442442,0.351498737749115,0.0034744521029566,0.381031580624246,0.007527979556406,0.534486548504832,0.0069489042059133,0.0052116781544349,0.0069489042059133,4.75478770289618,0.0,0.0,0.0
8comm11wtaTc_1,12,7.343546492,0.113752856104381,0.0035980222125473,0.27400323003245,0.0071960444250946,0.347624299919957,0.007749586303948,0.003874793151974,0.0013838546971335,3.33481304915252,0.0,0.0,0.0
8comm11wtaTc_1,24,7.836239741,0.302612624434132,0.0009889301452095,0.233057870887725,0.0056039374895209,0.273274363459581,0.0019778602904191,0.0003296433817365,0.000659286763473,2.9249257261482,0.0,0.0,0.0
8comm11wtaTc_2,0,7.65,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0
8comm11wtaTc_2,3,7.427085494,0.0133465358763329,0.0031174390368077,0.018217534371345,0.0043838986455108,0.0137362157559339,0.0061374581037151,0.004481318615411,0.0161717150034399,0.486807589591503,0.0,0.0,0.0
8comm11wtaTc_2,6,6.661044193,0.223983548211576,0.0095361635271802,0.134204057443488,0.0032562509605005,0.169325049946031,0.003488840314822,0.0069776806296441,0.0102339315901447,3.00738035137661,0.0,0.0,0.0
