Experiments,Time,pH,AC_OD,BA_OD,BC_OD,BL_OD,BT_OD,BV_OD,CC_OD,DF_OD,wt_OD,delarc_OD,parc-_OD,parc+_OD
6comm11delarcaTc_2,0,5.93,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.0
6comm11delarcaTc_2,3,6.467209932,0.0155719423972703,0.0112905614829396,0.0436628593668241,0.0199617127018372,0.0375388588184776,0.0128260778446194,0.0147048272753805,0.0199978424985826,0.0,0.1685816316140680,0.0,0.0
6comm11delarcaTc_2,6,6.10873747,0.0519339787119894,0.049232211033331,0.1502483025742820,0.0328715067570106,0.1787669614045650,0.0091559904665646,0.1043182520370890,0.1260824916707260,0.0,1.4544516003444400,0.0,0.0
6comm11delarcaTc_2,9,5.630688295,0.0616832085041992,0.2237878723992930,0.3927462261281860,0.0670469657654339,0.353412006212465,0.0348644221980256,0.2935167167953440,0.2982845010275530,0.0,2.319527028969500,0.0,0.0
6comm11delarcaTc_2,12,5.390277357,0.0581009034381701,0.1037237605003570,0.3558192911901360,0.0374341391279485,0.3101964341279490,0.0816922098677627,0.250145835943531,0.3378820995246610,0.0,1.7381528662794900,0.0,0.0
6comm11delarcaTc_2,24,5.539586169,0.2406689265593160,0.1327128819306850,0.6379958727676970,0.028409485428587,0.3512629948348860,0.061486243463299,0.4320271034104410,0.8348330218086210,0.0,1.004478234796470,0.0,0.0
6comm11delarcaTc_3,0,5.93,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.0
6comm11delarcaTc_3,3,6.718279285,0.0129314874888054,0.0079025756876033,0.039433054441172,0.0159647993688955,0.0371181585326821,0.009525663623441,0.0169492953299774,0.0290027188534936,0.0,0.1853247126739290,0.0,0.0
6comm11delarcaTc_3,6,6.18201775,0.1118200306147060,0.0702219091778952,0.1653224376073880,0.0302288599508653,0.1857871082820890,0.0057515087517133,0.1028583774434310,0.1128900787545590,0.0,1.5181307984173500,0.0,0.0
6comm11delarcaTc_3,9,5.551100071,0.2465055915252850,0.1852834905372810,0.3419196583480990,0.0741596015741484,0.374956490202003,0.0117823666052385,0.3056484513476590,0.2853180932837180,0.0,2.37287622357657,0.0,0.0
6comm11delarcaTc_3,12,5.473275856,0.1844127277207910,0.1197419629310340,0.3536682449439840,0.0391561271187981,0.324869544998545,0.0656812454895969,0.2730824091317470,0.3958558141623020,0.0,1.7160488485032000,0.0,0.0
6comm11delarcaTc_3,24,5.555661812,0.2335706278452580,0.1119715823451730,0.4968608158643740,0.0334868283649114,0.3348682836491150,0.0364169258468412,0.3585183561818340,0.6910844203808610,0.0,1.4037259865216300,0.0,0.0
6comm11delarcaTc_4,0,5.93,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.0
6comm11delarcaTc_4,3,6.474102456,0.011181659675899,0.0080507949666473,0.0393925729026488,0.0136996037806941,0.0344395118017691,0.0102042997931167,0.0163003749941995,0.029188273109532,0.0,0.180248353975493,0.0,0.0
6comm11delarcaTc_4,6,6.097471326,0.0837436047866763,0.0669710930325266,0.1523800535962110,0.0317607137472195,0.1790257460283350,0.0080888709168948,0.100516116540826,0.1042036900470580,0.0,1.401753748304250,0.0,0.0
6comm11delarcaTc_4,9,5.538426125,0.2633167269235180,0.2678763239265230,0.347669271479104,0.0802489072528817,0.3636278609896200,0.0123109119081125,0.2405187419084950,0.2822390544859870,0.0,2.3153633581257600,0.0,0.0
6comm11delarcaTc_4,12,5.659321262,0.059642929776473,0.1142967171381840,0.3764534731138600,0.037191788910044,0.3292833993742920,0.1113485875294610,0.2215632790555670,0.3433437098158940,0.0,1.6514061392862200,0.0,0.0
6comm11delarcaTc_4,24,5.479524967,0.2723315709182740,0.1726608840111660,0.4874906636871540,0.0438322332478676,0.2881492898729390,0.059078227421039,0.3922032001048330,0.6494793517771,0.0,1.321446544959630,0.0,0.0
7comm11delarcaTc_1,0,6.72,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.0
7comm11delarcaTc_1,3,7.192660302,0.0054898437473646,0.0015576719283179,0.0254736348277369,0.0018995999125829,0.0249227508530878,0.0185021031485576,0.0047300037823314,0.0114925794711266,0.0,0.2753470073288940,0.0,0.0
7comm11delarcaTc_1,6,6.617498272,0.1367412290395980,0.0184570889705118,0.0910946649189777,0.0069462162792248,0.1760369668477850,0.005953899667907,0.0196478689040932,0.0188540156150389,0.0,2.352981148756860,0.0,0.0
7comm11delarcaTc_1,9,5.810717336,0.6660708536294910,0.0173725472367292,0.7839823976404830,0.0162636612428954,0.7052514920782840,0.0243954918643431,0.0066533159630026,0.0066533159630026,0.0,3.28821660038177,0.0,0.0
7comm11delarcaTc_1,12,6.130826597,0.2719459288266790,0.0238937999059672,0.5305901546129220,0.014533342210846,0.585521261613238,0.2320408197053720,0.0041875731793963,0.0088678020269569,0.0,2.221138079918620,0.0,0.0
7comm11delarcaTc_1,24,6.695440563,0.3311477328892590,0.0220765155259505,0.6608595948500000,0.0120254190263307,0.7956519782645440,0.0981776747373574,0.0023332902588403,0.0113074835620722,0.0,1.8427608528856500,0.0,0.0
7comm11delarcaTc_2,0,6.72,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.0
7comm11delarcaTc_2,3,7.236121018,0.0084115790552583,0.0037748075619003,0.0207465801433579,0.0053501209538745,0.0231541345726014,0.013018627654428,0.0072226632877306,0.0138508686916974,0.0,0.2266667910791510,0.0,0.0
7comm11delarcaTc_2,6,6.725662143,0.0863745537023207,0.0222423743439452,0.1340103054222700,0.007414124781315,0.1790511134687590,0.0075994779008479,0.0151989558016959,0.0161257213993603,0.0,2.023870712179490,0.0,0.0
7comm11delarcaTc_2,9,5.994735476,0.5324696518043530,0.0214021065867307,0.4974144772226380,0.0158670790211969,0.703317502660496,0.0298891488538825,0.0077490385917473,0.0092250459425563,0.0,3.4051489583164,0.0,0.0
7comm11delarcaTc_2,12,6.287883927,0.2667141280921190,0.0127205330833614,0.5077786566882790,0.0118863997664196,0.5461487892675990,0.0994703980453014,0.0054218665601212,0.0056303998893566,0.0,2.259041555607440,0.0,0.0
7comm11delarcaTc_2,24,6.75647142,0.1263042754827590,0.2526085509655170,0.1263042754827590,0.1263042754827590,0.6315213774137930,0.0,0.1263042754827590,0.0,0.0,2.2734769586896600,0.0,0.0
7comm11delarcaTc_3,0,6.72,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.0
7comm11delarcaTc_3,3,7.213327399,0.0055783575457649,0.0025129342298813,0.0178400508092993,0.0031367122302064,0.0197826737245976,0.0105329370912046,0.0049902240026012,0.012725071206633,0.0,0.2517746231598110,0.0,0.0
7comm11delarcaTc_3,6,6.737174084,0.0781133780893172,0.0195656836131941,0.1421872580134420,0.0103055890787053,0.1996894579453480,0.0052274727210824,0.0164291999805447,0.0176240508882207,0.0,2.044240546670150,0.0,0.0
7comm11delarcaTc_3,9,6.012753988,0.5550169041919590,0.0224218229142296,0.5089446653271040,0.016893154250447,0.693233620786526,0.0285647880962104,0.0064501134410797,0.0107501890684662,0.0,3.482754109923980,0.0,0.0
