Experiments,Time,pH,AC_OD,BA_OD,BC_OD,BL_OD,BT_OD,BV_OD,CC_OD,DF_OD,wt_OD,delarc_OD,parc-_OD,parc+_OD
BC_pH9_2,0,7.34435933,0,0,0.01,0,0,0,0,0,0,0,0,0
BC_pH9_2,3,7.568919,0,0,0.015034,0,0,0,0,0,0,0,0,0
BC_pH9_2,6,7.694177,0,0,0.036497,0,0,0,0,0,0,0,0,0
BC_pH9_2,9,7.7065,0,0,0.077516,0,0,0,0,0,0,0,0,0
BC_pH9_2,12,7.682848,0,0,0.202479,0,0,0,0,0,0,0,0,0
BC_pH9_2,24,7.623306,0,0,1.051945,0,0,0,0,0,0,0,0,0
BL_pH4_0,0,5.00323233,0,0,0,0.01,0,0,0,0,0,0,0,0
BL_pH4_0,3,4.992187469157310,0,0,0,0.01,0,0,0,0,0,0,0,0
BL_pH4_0,6,5.228966,0,0,0,0.01,0,0,0,0,0,0,0,0
BL_pH4_0,9,4.998832,0,0,0,0.01,0,0,0,0,0,0,0,0
BL_pH4_0,12,5.037631,0,0,0,0.01,0,0,0,0,0,0,0,0
BL_pH4_0,24,5.033407,0,0,0,0.01885,0,0,0,0,0,0,0,0
BL_pH4_1,0,5.00979026,0,0,0,0.01,0,0,0,0,0,0,0,0
BL_pH4_1,3,5.0686492775508700,0,0,0,0.01,0,0,0,0,0,0,0,0
BL_pH4_1,6,5.138732,0,0,0,0.01,0,0,0,0,0,0,0,0
BL_pH4_1,9,5.054316,0,0,0,0.01,0,0,0,0,0,0,0,0
BL_pH4_1,12,5.0466853333333300,0,0,0,0.010741,0,0,0,0,0,0,0,0
BL_pH4_1,24,5.166291,0,0,0,0.035066,0,0,0,0,0,0,0,0
BL_pH4_2,0,5.01413393,0,0,0,0.01,0,0,0,0,0,0,0,0
BL_pH4_2,3,5.022754503666320,0,0,0,0.01,0,0,0,0,0,0,0,0
BL_pH4_2,6,5.070677,0,0,0,0.01,0,0,0,0,0,0,0,0
BL_pH4_2,9,5.046015,0,0,0,0.01,0,0,0,0,0,0,0,0
BL_pH4_2,12,5.050176,0,0,0,0.01,0,0,0,0,0,0,0,0
BL_pH4_2,24,5.078739,0,0,0,0.038882,0,0,0,0,0,0,0,0
BL_pH5_0,0,5.16809693,0,0,0,0.01,0,0,0,0,0,0,0,0
BL_pH5_0,3,5.125554330224290,0,0,0,0.011218,0,0,0,0,0,0,0,0
BL_pH5_0,6,5.127449,0,0,0,0.027435,0,0,0,0,0,0,0,0
BL_pH5_0,9,5.112167,0,0,0,0.064638,0,0,0,0,0,0,0,0
BL_pH5_0,12,5.125554,0,0,0,0.162892,0,0,0,0,0,0,0,0
BL_pH5_0,24,5.353482,0,0,0,1.354814,0,0,0,0,0,0,0,0
BL_pH5_1,0,5.08473587,0,0,0,0.01,0,0,0,0,0,0,0,0
BL_pH5_1,3,5.125554330224290,0,0,0,0.01,0,0,0,0,0,0,0,0
BL_pH5_1,6,5.127449,0,0,0,0.028866,0,0,0,0,0,0,0,0
BL_pH5_1,9,5.114093,0,0,0,0.08467,0,0,0,0,0,0,0,0
BL_pH5_1,12,5.116014,0,0,0,0.172908,0,0,0,0,0,0,0,0
BL_pH5_1,24,5.347675,0,0,0,1.400603,0,0,0,0,0,0,0,0
BL_pH5_2,0,5.13122697,0,0,0,0.01,0,0,0,0,0,0,0,0
BL_pH5_2,3,5.112167231391700,0,0,0,0.01,0,0,0,0,0,0,0,0
BL_pH5_2,6,5.117931,0,0,0,0.028866,0,0,0,0,0,0,0,0
BL_pH5_2,9,5.116014,0,0,0,0.077516,0,0,0,0,0,0,0,0
BL_pH5_2,12,5.096602,0,0,0,0.172908,0,0,0,0,0,0,0,0
BL_pH5_2,24,5.290415,0,0,0,1.397264,0,0,0,0,0,0,0,0
BL_pH6_0,0,5.51368636,0,0,0,0.01,0,0,0,0,0,0,0,0
BL_pH6_0,3,5.7920387903292800,0,0,0,0.058914,0,0,0,0,0,0,0,0
BL_pH6_0,6,5.847677,0,0,0,0.071792,0,0,0,0,0,0,0,0
BL_pH6_0,9,5.867529,0,0,0,0.102318,0,0,0,0,0,0,0,0
BL_pH6_0,12,5.828168,0,0,0,0.123304,0,0,0,0,0,0,0,0
BL_pH6_0,24,5.039735,0,0,0,2.668839,0,0,0,0,0,0,0,0
BL_pH6_1,0,5.63999855,0,0,0,0.01,0,0,0,0,0,0,0,0
BL_pH6_1,3,5.822391083954400,0,0,0,0.070838,0,0,0,0,0,0,0,0
BL_pH6_1,6,5.873784,0,0,0,0.090394,0,0,0,0,0,0,0,0
BL_pH6_1,9,5.838792,0,0,0,0.102318,0,0,0,0,0,0,0,0
BL_pH6_1,12,5.834721,0,0,0,0.137613,0,0,0,0,0,0,0,0
BL_pH6_1,24,5.108303,0,0,0,2.667408,0,0,0,0,0,0,0,0
BL_pH6_2,0,5.60855474,0,0,0,0.01,0,0,0,0,0,0,0,0
BL_pH6_2,3,5.806508505662670,0,0,0,0.061299,0,0,0,0,0,0,0,0
BL_pH6_2,6,5.886924,0,0,0,0.086101,0,0,0,0,0,0,0,0
BL_pH6_2,9,5.846873,0,0,0,0.108995,0,0,0,0,0,0,0,0
BL_pH6_2,12,5.847677,0,0,0,0.134751,0,0,0,0,0,0,0,0
BL_pH6_2,24,5.20859,0,0,0,2.700796,0,0,0,0,0,0,0,0
BL_pH7_0,0,6.49630633,0,0,0,0.01,0,0,0,0,0,0,0,0
BL_pH7_0,3,6.724247331513530,0,0,0,0.049375,0,0,0,0,0,0,0,0
BL_pH7_0,6,6.916769,0,0,0,0.050806,0,0,0,0,0,0,0,0
BL_pH7_0,9,6.904975,0,0,0,0.058437,0,0,0,0,0,0,0,0
BL_pH7_0,12,6.873799,0,0,0,0.077039,0,0,0,0,0,0,0,0
BL_pH7_0,24,6.222074,0,0,0,1.962939,0,0,0,0,0,0,0,0
BL_pH7_1,0,6.51540107,0,0,0,0.01,0,0,0,0,0,0,0,0
BL_pH7_1,3,6.7854016280134600,0,0,0,0.044605,0,0,0,0,0,0,0,0
BL_pH7_1,6,6.904518,0,0,0,0.053668,0,0,0,0,0,0,0,0
BL_pH7_1,9,6.87451,0,0,0,0.057006,0,0,0,0,0,0,0,0
BL_pH7_1,12,6.88135,0,0,0,0.087055,0,0,0,0,0,0,0,0
BL_pH7_1,24,6.261782,0,0,0,1.900934,0,0,0,0,0,0,0,0
BL_pH7_2,0,6.51176253,0,0,0,0.01,0,0,0,0,0,0,0,0
BL_pH7_2,3,6.734660540569450,0,0,0,0.045559,0,0,0,0,0,0,0,0
BL_pH7_2,6,6.921709,0,0,0,0.057006,0,0,0,0,0,0,0,0
BL_pH7_2,9,6.909758,0,0,0,0.059868,0,0,0,0,0,0,0,0
BL_pH7_2,12,6.889532,0,0,0,0.09564,0,0,0,0,0,0,0,0
BL_pH7_2,24,6.062115,0,0,0,2.234806,0,0,0,0,0,0,0,0
BL_pH8_0,0,6.93393392,0,0,0,0.01,0,0,0,0,0,0,0,0
BL_pH8_0,3,7.381185134927560,0,0,0,0.030297,0,0,0,0,0,0,0,0
BL_pH8_0,6,7.442528,0,0,0,0.039836,0,0,0,0,0,0,0,0
BL_pH8_0,9,7.381574,0,0,0,0.052714,0,0,0,0,0,0,0,0
BL_pH8_0,12,7.416589,0,0,0,0.060345,0,0,0,0,0,0,0,0
BL_pH8_0,24,7.420309,0,0,0,0.124258,0,0,0,0,0,0,0,0
BL_pH8_1,0,7.0138616,0,0,0,0.01,0,0,0,0,0,0,0,0
BL_pH8_1,3,7.352981283494650,0,0,0,0.031251,0,0,0,0,0,0,0,0
BL_pH8_1,6,7.417955,0,0,0,0.050806,0,0,0,0,0,0,0,0
BL_pH8_1,9,7.380277,0,0,0,0.052714,0,0,0,0,0,0,0,0
BL_pH8_1,12,7.402176,0,0,0,0.076562,0,0,0,0,0,0,0,0
BL_pH8_1,24,7.556281,0,0,0,0.14444933333333300,0,0,0,0,0,0,0,0
BL_pH8_2,0,7.02105395,0,0,0,0.01,0,0,0,0,0,0,0,0
BL_pH8_2,3,7.347737816,0,0,0,0.035066,0,0,0,0,0,0,0,0
BL_pH8_2,6,7.437331,0,0,0,0.044605,0,0,0,0,0,0,0,0
BL_pH8_2,9,7.358459,0,0,0,0.054622,0,0,0,0,0,0,0,0
BL_pH8_2,12,7.387641,0,0,0,0.059868,0,0,0,0,0,0,0,0
BL_pH8_2,24,7.441443,0,0,0,0.146198,0,0,0,0,0,0,0,0
BL_pH9_0,0,7.28735678,0,0,0,0.01,0,0,0,0,0,0,0,0
BL_pH9_0,3,7.568711317397530,0,0,0,0.026004,0,0,0,0,0,0,0,0
BL_pH9_0,6,7.646687,0,0,0,0.029343,0,0,0,0,0,0,0,0
BL_pH9_0,9,7.658976,0,0,0,0.034589,0,0,0,0,0,0,0,0
BL_pH9_0,12,7.68916,0,0,0,0.033635,0,0,0,0,0,0,0,0
BL_pH9_0,24,7.687362,0,0,0,0.049375,0,0,0,0,0,0,0,0
BL_pH9_1,0,7.32476894,0,0,0,0.01,0,0,0,0,0,0,0,0
BL_pH9_1,3,7.574600878101680,0,0,0,0.033635,0,0,0,0,0,0,0,0
BL_pH9_1,6,7.688891,0,0,0,0.038405,0,0,0,0,0,0,0,0
BL_pH9_1,9,7.619801,0,0,0,0.044128,0,0,0,0,0,0,0,0
BL_pH9_1,12,7.630658,0,0,0,0.038882,0,0,0,0,0,0,0,0
BL_pH9_1,24,7.693194,0,0,0,0.104702,0,0,0,0,0,0,0,0
BL_pH9_2,0,7.34435933,0,0,0,0.01,0,0,0,0,0,0,0,0
BL_pH9_2,3,7.472470848534790,0,0,0,0.030297,0,0,0,0,0,0,0,0
BL_pH9_2,6,7.693373,0,0,0,0.040313,0,0,0,0,0,0,0,0
BL_pH9_2,9,7.598156,0,0,0,0.04079,0,0,0,0,0,0,0,0
BL_pH9_2,12,7.625828,0,0,0,0.036974,0,0,0,0,0,0,0,0
BL_pH9_2,24,7.698808,0,0,0,0.055576,0,0,0,0,0,0,0,0
BT_pH4_0,0,5.00323233,0,0,0,0,0.01,0,0,0,0,0,0,0
BT_pH4_0,3,5.037631,0,0,0,0,0.01,0,0,0,0,0,0,0
BT_pH4_0,6,5.031288,0,0,0,0,0.01,0,0,0,0,0,0,0
BT_pH4_0,9,5.00979,0,0,0,0,0.01,0,0,0,0,0,0,0
BT_pH4_0,12,5.043927,0,0,0,0,0.026481,0,0,0,0,0,0,0
BT_pH4_0,24,5.060489,0,0,0,0,0.01,0,0,0,0,0,0,0
BT_pH4_1,0,5.00979026,0,0,0,0,0.01,0,0,0,0,0,0,0
BT_pH4_1,3,5.052249,0,0,0,0,0.01,0,0,0,0,0,0,0
BT_pH4_1,6,5.0727,0,0,0,0,0.01,0,0,0,0,0,0,0
BT_pH4_1,9,5.029162,0,0,0,0,0.01,0,0,0,0,0,0,0
BT_pH4_1,12,5.016297,0,0,0,0,0.023142,0,0,0,0,0,0,0
BT_pH4_1,24,5.024896,0,0,0,0,0.01,0,0,0,0,0,0,0
BT_pH4_2,0,5.01413393,0,0,0,0,0.01,0,0,0,0,0,0,0
BT_pH4_2,3,5.039735,0,0,0,0,0.01,0,0,0,0,0,0,0
BT_pH4_2,6,5.086725,0,0,0,0,0.01,0,0,0,0,0,0,0
BT_pH4_2,9,5.035522,0,0,0,0,0.01,0,0,0,0,0,0,0
BT_pH4_2,12,5.035522,0,0,0,0,0.01,0,0,0,0,0,0,0
BT_pH4_2,24,5.033407,0,0,0,0,0.01,0,0,0,0,0,0,0
BT_pH5_0,0,5.16809693,0,0,0,0,0.01,0,0,0,0,0,0,0
BT_pH5_0,3,5.136862,0,0,0,0,0.01,0,0,0,0,0,0,0
BT_pH5_0,6,5.116014,0,0,0,0,0.01,0,0,0,0,0,0,0
BT_pH5_0,9,5.140597,0,0,0,0,0.01,0,0,0,0,0,0,0
BT_pH5_0,12,5.144316,0,0,0,0,0.01,0,0,0,0,0,0,0
BT_pH5_0,24,5.138732,0,0,0,0,0.032204,0,0,0,0,0,0,0
BT_pH5_1,0,5.08473587,0,0,0,0,0.01,0,0,0,0,0,0,0
BT_pH5_1,3,5.134988,0,0,0,0,0.01,0,0,0,0,0,0,0
BT_pH5_1,6,5.125554,0,0,0,0,0.01,0,0,0,0,0,0,0
BT_pH5_1,9,5.117931,0,0,0,0,0.01,0,0,0,0,0,0,0
BT_pH5_1,12,5.142459,0,0,0,0,0.01,0,0,0,0,0,0,0
BT_pH5_1,24,5.106364,0,0,0,0,0.018373,0,0,0,0,0,0,0
BT_pH5_2,0,5.13122697,0,0,0,0,0.01,0,0,0,0,0,0,0
BT_pH5_2,3,5.134988,0,0,0,0,0.01,0,0,0,0,0,0,0
BT_pH5_2,6,5.245578,0,0,0,0,0.01,0,0,0,0,0,0,0
BT_pH5_2,9,5.136862,0,0,0,0,0.01,0,0,0,0,0,0,0
BT_pH5_2,12,5.144316,0,0,0,0,0.01,0,0,0,0,0,0,0
BT_pH5_2,24,5.127449,0,0,0,0,0.013603,0,0,0,0,0,0,0
BT_pH6_0,0,5.51368636,0,0,0,0,0.01,0,0,0,0,0,0,0
BT_pH6_0,3,5.862808,0,0,0,0,0.075608,0,0,0,0,0,0,0
BT_pH6_0,6,5.854878,0,0,0,0,0.169092,0,0,0,0,0,0,0
BT_pH6_0,9,5.82899,0,0,0,0,0.305026,0,0,0,0,0,0,0
BT_pH6_0,12,5.824046,0,0,0,0,0.412342,0,0,0,0,0,0,0
BT_pH6_0,24,5.28729,0,0,0,0,1.603311,0,0,0,0,0,0,0
BT_pH6_1,0,5.63999855,0,0,0,0,0.01,0,0,0,0,0,0,0
BT_pH6_1,3,5.773813,0,0,0,0,0.080854,0,0,0,0,0,0,0
BT_pH6_1,6,5.854081,0,0,0,0,0.179108,0,0,0,0,0,0,0
BT_pH6_1,9,5.826521,0,0,0,0,0.305026,0,0,0,0,0,0,0
BT_pH6_1,12,5.81574,0,0,0,0,0.428558,0,0,0,0,0,0,0
BT_pH6_1,24,5.21373,0,0,0,0,1.567062,0,0,0,0,0,0,0
BT_pH6_2,0,5.60855474,0,0,0,0,0.01,0,0,0,0,0,0,0
BT_pH6_2,3,5.80058,0,0,0,0,0.076085,0,0,0,0,0,0,0
BT_pH6_2,6,5.844457,0,0,0,0,0.18197,0,0,0,0,0,0,0
BT_pH6_2,9,5.842034,0,0,0,0,0.339844,0,0,0,0,0,0,0
BT_pH6_2,12,5.816574,0,0,0,0,0.443344,0,0,0,0,0,0,0
BT_pH6_2,24,5.277846,0,0,0,0,1.585186,0,0,0,0,0,0,0
BT_pH7_0,0,6.49630633,0,0,0,0,0.01,0,0,0,0,0,0,0
BT_pH7_0,3,6.568851,0,0,0,0,0.09564,0,0,0,0,0,0,0
BT_pH7_0,6,6.902688,0,0,0,0,0.277839,0,0,0,0,0,0,0
BT_pH7_0,9,6.819207,0,0,0,0,0.443821,0,0,0,0,0,0,0
BT_pH7_0,12,6.792742,0,0,0,0,0.881193,0,0,0,0,0,0,0
BT_pH7_0,24,5.321038,0,0,0,0,3.934214,0,0,0,0,0,0,0
BT_pH7_1,0,6.51540107,0,0,0,0,0.01,0,0,0,0,0,0,0
BT_pH7_1,3,6.587384,0,0,0,0,0.103748,0,0,0,0,0,0,0
BT_pH7_1,6,6.904518,0,0,0,0,0.231574,0,0,0,0,0,0,0
BT_pH7_1,9,6.811074,0,0,0,0,0.460038,0,0,0,0,0,0,0
BT_pH7_1,12,6.683041,0,0,0,0,0.902657,0,0,0,0,0,0,0
BT_pH7_1,24,5.296629,0,0,0,0,3.857424,0,0,0,0,0,0,0
BT_pH7_2,0,6.51176253,0,0,0,0,0.01,0,0,0,0,0,0,0
BT_pH7_2,3,6.666825,0,0,0,0,0.087055,0,0,0,0,0,0,0
BT_pH7_2,6,6.900165,0,0,0,0,0.238728,0,0,0,0,0,0,0
BT_pH7_2,9,6.732139,0,0,0,0,0.460515,0,0,0,0,0,0,0
BT_pH7_2,12,6.709967,0,0,0,0,0.90361,0,0,0,0,0,0,0
BT_pH7_2,24,5.316515,0,0,0,0,3.880795,0,0,0,0,0,0,0
BT_pH8_0,0,6.93393392,0,0,0,0,0.01,0,0,0,0,0,0,0
BT_pH8_0,3,7.327536,0,0,0,0,0.048898,0,0,0,0,0,0,0
BT_pH8_0,6,7.389824,0,0,0,0,0.097071,0,0,0,0,0,0,0
BT_pH8_0,9,7.349758,0,0,0,0,0.148106,0,0,0,0,0,0,0
BT_pH8_0,12,7.201534,0,0,0,0,0.219173,0,0,0,0,0,0,0
BT_pH8_0,24,7.375463,0,0,0,0,0.553999,0,0,0,0,0,0,0
BT_pH8_1,0,7.0138616,0,0,0,0,0.01,0,0,0,0,0,0,0
BT_pH8_1,3,7.336605,0,0,0,0,0.052714,0,0,0,0,0,0,0
BT_pH8_1,6,7.405457,0,0,0,0,0.104225,0,0,0,0,0,0,0
BT_pH8_1,9,7.368255,0,0,0,0,0.175769,0,0,0,0,0,0,0
BT_pH8_1,12,7.25606,0,0,0,0,0.235866,0,0,0,0,0,0,0
BT_pH8_1,24,7.279933,0,0,0,0,0.619342,0,0,0,0,0,0,0
BT_pH8_2,0,7.02105395,0,0,0,0,0.01,0,0,0,0,0,0,0
BT_pH8_2,3,7.203778,0,0,0,0,0.070838,0,0,0,0,0,0,0
BT_pH8_2,6,7.430759,0,0,0,0,0.101364,0,0,0,0,0,0,0
BT_pH8_2,9,7.3639,0,0,0,0,0.164799,0,0,0,0,0,0,0
BT_pH8_2,12,7.330983,0,0,0,0,0.224419,0,0,0,0,0,0,0
BT_pH8_2,24,7.359656,0,0,0,0,0.602649,0,0,0,0,0,0,0
BT_pH9_0,0,7.28735678,0,0,0,0,0.01,0,0,0,0,0,0,0
BT_pH9_0,3,7.495182,0,0,0,0,0.056529,0,0,0,0,0,0,0
BT_pH9_0,6,7.690238,0,0,0,0,0.148106,0,0,0,0,0,0,0
BT_pH9_0,9,7.576658,0,0,0,0,0.331258,0,0,0,0,0,0,0
BT_pH9_0,12,7.508765,0,0,0,0,0.492471,0,0,0,0,0,0,0
BT_pH9_0,24,7.57192,0,0,0,0,1.106795,0,0,0,0,0,0,0
BT_pH9_1,0,7.32476894,0,0,0,0,0.01,0,0,0,0,0,0,0
BT_pH9_1,3,7.362444,0,0,0,0,0.047944,0,0,0,0,0,0,0
BT_pH9_1,6,7.597655,0,0,0,0,0.150014,0,0,0,0,0,0,0
BT_pH9_1,9,7.61941,0,0,0,0,0.275931,0,0,0,0,0,0,0
BT_pH9_1,12,7.479994,0,0,0,0,0.366553,0,0,0,0,0,0,0
BT_pH9_1,24,7.397359,0,0,0,0,0.736197,0,0,0,0,0,0,0
BT_pH9_2,0,7.34435933,0,0,0,0,0.01,0,0,0,0,0,0,0
BT_pH9_2,3,7.444333,0,0,0,0,0.058437,0,0,0,0,0,0,0
BT_pH9_2,6,7.663434,0,0,0,0,0.157168,0,0,0,0,0,0,0
BT_pH9_2,9,7.591522,0,0,0,0,0.284993,0,0,0,0,0,0,0
BT_pH9_2,12,7.472936,0,0,0,0,0.390878,0,0,0,0,0,0,0
BT_pH9_2,24,7.626022,0,0,0,0,0.683732,0,0,0,0,0,0,0
BV_pH4_0,0,5.00323233,0,0,0,0,0,0.01,0,0,0,0,0,0
BV_pH4_0,3,5.033407,0,0,0,0,0,0.01,0,0,0,0,0,0
BV_pH4_0,6,5.043927,0,0,0,0,0,0.01,0,0,0,0,0,0
BV_pH4_0,9,5.048098,0,0,0,0,0,0.01,0,0,0,0,0,0
BV_pH4_0,12,4.976477,0,0,0,0,0,0.01,0,0,0,0,0,0
BV_pH4_0,24,5.005424,0,0,0,0,0,0.01,0,0,0,0,0,0
BV_pH4_1,0,5.00979026,0,0,0,0,0,0.01,0,0,0,0,0,0
BV_pH4_1,3,5.001035,0,0,0,0,0,0.01,0,0,0,0,0,0
BV_pH4_1,6,5.022755,0,0,0,0,0,0.01,0,0,0,0,0,0
BV_pH4_1,9,5.003232,0,0,0,0,0,0.01,0,0,0,0,0,0
BV_pH4_1,12,5.029162,0,0,0,0,0,0.01,0,0,0,0,0,0
BV_pH4_1,24,5.00761,0,0,0,0,0,0.01,0,0,0,0,0,0
BV_pH4_2,0,5.01413393,0,0,0,0,0,0.01,0,0,0,0,0,0
BV_pH4_2,3,5.029162,0,0,0,0,0,0.01,0,0,0,0,0,0
BV_pH4_2,6,5.046015,0,0,0,0,0,0.01,0,0,0,0,0,0
BV_pH4_2,9,5.018455,0,0,0,0,0,0.01,0,0,0,0,0,0
BV_pH4_2,12,4.987729,0,0,0,0,0,0.01,0,0,0,0,0,0
BV_pH4_2,24,5.027032,0,0,0,0,0,0.01,0,0,0,0,0,0
BV_pH5_0,0,5.16809693,0,0,0,0,0,0.01,0,0,0,0,0,0
BV_pH5_0,3,5.157205,0,0,0,0,0,0.01,0,0,0,0,0,0
BV_pH5_0,6,5.114093,0,0,0,0,0,0.01,0,0,0,0,0,0
BV_pH5_0,9,5.148019,0,0,0,0,0,0.01,0,0,0,0,0,0
BV_pH5_0,12,5.133109,0,0,0,0,0,0.01,0,0,0,0,0,0
BV_pH5_0,24,5.134988,0,0,0,0,0,0.01,0,0,0,0,0,0
BV_pH5_1,0,5.08473587,0,0,0,0,0,0.01,0,0,0,0,0,0
BV_pH5_1,3,5.153542,0,0,0,0,0,0.01,0,0,0,0,0,0
BV_pH5_1,6,5.116014,0,0,0,0,0,0.01,0,0,0,0,0,0
BV_pH5_1,9,5.131227,0,0,0,0,0,0.01,0,0,0,0,0,0
BV_pH5_1,12,5.121751,0,0,0,0,0,0.01,0,0,0,0,0,0
BV_pH5_1,24,5.12934,0,0,0,0,0,0.034112,0,0,0,0,0,0
BV_pH5_2,0,5.13122697,0,0,0,0,0,0.01,0,0,0,0,0,0
BV_pH5_2,3,5.162669,0,0,0,0,0,0.01,0,0,0,0,0,0
BV_pH5_2,6,5.169899,0,0,0,0,0,0.01,0,0,0,0,0,0
BV_pH5_2,9,5.177067,0,0,0,0,0,0.01,0,0,0,0,0,0
BV_pH5_2,12,5.17885,0,0,0,0,0,0.01,0,0,0,0,0,0
BV_pH5_2,24,5.168097,0,0,0,0,0,0.01,0,0,0,0,0,0
BV_pH6_0,0,5.51368636,0,0,0,0,0,0.01,0,0,0,0,0,0
BV_pH6_0,3,5.844457,0,0,0,0,0,0.04079,0,0,0,0,0,0
BV_pH6_0,6,5.824046,0,0,0,0,0,0.061299,0,0,0,0,0,0
BV_pH6_0,9,5.872225,0,0,0,0,0,0.057006,0,0,0,0,0,0
BV_pH6_0,12,5.867529,0,0,0,0,0,0.060822,0,0,0,0,0,0
BV_pH6_0,24,5.349131,0,0,0,0,0,1.38534,0,0,0,0,0,0
BV_pH6_1,0,5.63999855,0,0,0,0,0,0.01,0,0,0,0,0,0
BV_pH6_1,3,5.865172,0,0,0,0,0,0.05176,0,0,0,0,0,0
BV_pH6_1,6,5.890749,0,0,0,0,0,0.058914,0,0,0,0,0,0
BV_pH6_1,9,5.90588,0,0,0,0,0,0.083239,0,0,0,0,0,0
BV_pH6_1,12,5.910367,0,0,0,0,0,0.074177,0,0,0,0,0,0
BV_pH6_1,24,5.461909,0,0,0,0,0,1.454022,0,0,0,0,0,0
BV_pH6_2,0,5.60855474,0,0,0,0,0,0.01,0,0,0,0,0,0
BV_pH6_2,3,5.865958,0,0,0,0,0,0.050806,0,0,0,0,0,0
BV_pH6_2,6,5.865958,0,0,0,0,0,0.05796,0,0,0,0,0,0
BV_pH6_2,9,5.898349,0,0,0,0,0,0.065115,0,0,0,0,0,0
BV_pH6_2,12,5.895317,0,0,0,0,0,0.093255,0,0,0,0,0,0
BV_pH6_2,24,5.245578,0,0,0,0,0,1.546553,0,0,0,0,0,0
BV_pH7_0,0,6.49630633,0,0,0,0,0,0.01,0,0,0,0,0,0
BV_pH7_0,3,6.896482,0,0,0,0,0,0.038405,0,0,0,0,0,0
BV_pH7_0,6,6.896943,0,0,0,0,0,0.053191,0,0,0,0,0,0
BV_pH7_0,9,6.906345,0,0,0,0,0,0.151921,0,0,0,0,0,0
BV_pH7_0,12,6.876166,0,0,0,0,0,0.446683,0,0,0,0,0,0
BV_pH7_0,24,6.43906,0,0,0,0,0,3.976187,0,0,0,0,0,0
BV_pH7_1,0,6.51540107,0,0,0,0,0,0.01,0,0,0,0,0,0
BV_pH7_1,3,6.903375,0,0,0,0,0,0.048898,0,0,0,0,0,0
BV_pH7_1,6,6.866658,0,0,0,0,0,0.057006,0,0,0,0,0,0
BV_pH7_1,9,6.900625,0,0,0,0,0,0.156691,0,0,0,0,0,0
BV_pH7_1,12,6.886736,0,0,0,0,0,0.456222,0,0,0,0,0,0
BV_pH7_1,24,6.561666,0,0,0,0,0,3.957108,0,0,0,0,0,0
BV_pH7_2,0,6.51176253,0,0,0,0,0,0.01,0,0,0,0,0,0
BV_pH7_2,3,6.906801,0,0,0,0,0,0.032681,0,0,0,0,0,0
BV_pH7_2,6,6.923498,0,0,0,0,0,0.052237,0,0,0,0,0,0
BV_pH7_2,9,6.885801,0,0,0,0,0,0.122827,0,0,0,0,0,0
BV_pH7_2,12,6.895097,0,0,0,0,0,0.353199,0,0,0,0,0,0
BV_pH7_2,24,6.423815,0,0,0,0,0,3.869348,0,0,0,0,0,0
BV_pH8_0,0,6.93393392,0,0,0,0,0,0.01,0,0,0,0,0,0
BV_pH8_0,3,7.412603,0,0,0,0,0,0.01408,0,0,0,0,0,0
BV_pH8_0,6,7.384548,0,0,0,0,0,0.030297,0,0,0,0,0,0
BV_pH8_0,9,7.410603,0,0,0,0,0,0.032204,0,0,0,0,0,0
BV_pH8_0,12,7.443973,0,0,0,0,0,0.035543,0,0,0,0,0,0
BV_pH8_0,24,7.337015,0,0,0,0,0,0.035066,0,0,0,0,0,0
BV_pH8_1,0,7.0138616,0,0,0,0,0,0.01,0,0,0,0,0,0
BV_pH8_1,3,7.42068,0,0,0,0,0,0.018373,0,0,0,0,0,0
BV_pH8_1,6,7.424874,0,0,0,0,0,0.032204,0,0,0,0,0,0
BV_pH8_1,9,7.422162,0,0,0,0,0,0.035543,0,0,0,0,0,0
BV_pH8_1,12,7.450323,0,0,0,0,0,0.031728,0,0,0,0,0,0
BV_pH8_1,24,7.378459,0,0,0,0,0,0.039836,0,0,0,0,0,0
BV_pH8_2,0,7.02105395,0,0,0,0,0,0.01,0,0,0,0,0,0
BV_pH8_2,3,7.421792,0,0,0,0,0,0.021234,0,0,0,0,0,0
BV_pH8_2,6,7.419071,0,0,0,0,0,0.033635,0,0,0,0,0,0
BV_pH8_2,9,7.449248,0,0,0,0,0,0.041744,0,0,0,0,0,0
BV_pH8_2,12,7.450562,0,0,0,0,0,0.045082,0,0,0,0,0,0
BV_pH8_2,24,7.369833,0,0,0,0,0,0.041744,0,0,0,0,0,0
BV_pH9_0,0,7.28735678,0,0,0,0,0,0.01,0,0,0,0,0,0
BV_pH9_0,3,7.657111,0,0,0,0,0,0.01408,0,0,0,0,0,0
BV_pH9_0,6,7.66584,0,0,0,0,0,0.027912,0,0,0,0,0,0
BV_pH9_0,9,7.729505,0,0,0,0,0,0.025527,0,0,0,0,0,0
BV_pH9_0,12,7.689071,0,0,0,0,0,0.030297,0,0,0,0,0,0
BV_pH9_0,24,7.72159,0,0,0,0,0,0.022665,0,0,0,0,0,0
BV_pH9_1,0,7.32476894,0,0,0,0,0,0.01,0,0,0,0,0,0
BV_pH9_1,3,7.673929,0,0,0,0,0,0.014557,0,0,0,0,0,0
BV_pH9_1,6,7.677399,0,0,0,0,0,0.035543,0,0,0,0,0,0
BV_pH9_1,9,7.724782,0,0,0,0,0,0.03602,0,0,0,0,0,0
BV_pH9_1,12,7.699873,0,0,0,0,0,0.035066,0,0,0,0,0,0
